remoteId;published;modified;Titolo;"Titolo breve";Sottotitolo;Descrizione;Testo;Inizio;Termine;Durata;Quando;Orario;Dove;Location;Informazioni;Destinatari;Costi;Stato;Tipologia;Materia;"Tipo evento";Immagine;"Manifestazione collegata (numero)";"Manifestazione collegata (testo)";Manifestazione;Associazione;"Immagine correlata";Progressivo;Link;Comune;lat;lon;address;Fonte
pat_2532766;2014-05-04T00:00:00+02:00;2014-04-26T01:04:06+02:00;"Rio 2. Missione Amazzonia";;;;;2014-05-04T00:00:00+02:00;2014-05-04T00:00:00+02:00;;;"ore 17.30";"Cinema Teatro Paradiso, Via Cesare Battisti, 4, Folgaria";;"
Note: Brasile/Usa, 2014
Titolo originale: Rio 2
Genere: Animazione
Durata: 101'
Regia: Carlos SaldanhaIn RIO 2 troviamo Blu, Jewel e i loro tre bambini che vivono una fantastica vita domestica in quella magica città. Quando Jewel decide che i ragazzi devono imparare a vivere da veri uccelli, insiste affichè la famiglia si avventuri in Amazzonia. Mentre Blu cerca di andare d'accordo con i nuovi vicini, dovrà lottare contro il timore di perdere Jewel e i ragazzi, affascinati dal richiamo della natura.Telefono: 0464/720006";;;;Cinema;;;;0;;;;;;http://www.cinemateatroparadiso.com;"Comune di Folgaria";0;0;;
pat_2532764;2014-05-03T00:00:00+02:00;2014-04-26T01:03:58+02:00;"Rio 2. Missione Amazzonia";;;;;2014-05-03T00:00:00+02:00;2014-05-03T00:00:00+02:00;;;"ore 21.00";"Cinema Teatro Paradiso, Via Cesare Battisti, 4, Folgaria";;"
Note: Brasile/Usa, 2014
Titolo originale: Rio 2
Genere: Animazione
Durata: 101'
Regia: Carlos SaldanhaIn RIO 2 troviamo Blu, Jewel e i loro tre bambini che vivono una fantastica vita domestica in quella magica città. Quando Jewel decide che i ragazzi devono imparare a vivere da veri uccelli, insiste affichè la famiglia si avventuri in Amazzonia. Mentre Blu cerca di andare d'accordo con i nuovi vicini, dovrà lottare contro il timore di perdere Jewel e i ragazzi, affascinati dal richiamo della natura.Telefono: 0464/720006";;;;Cinema;;;;0;;;;;;http://www.cinemateatroparadiso.com;"Comune di Folgaria";0;0;;
pat_2532761;2014-04-26T00:00:00+02:00;2014-04-26T01:01:16+02:00;Noah;;;;;2014-04-26T00:00:00+02:00;2014-04-26T00:00:00+02:00;;;"ore 21.00";"Cinema Teatro Paradiso, Via Cesare Battisti, 4, Folgaria";;"
Note: Usa, 2014
Titolo originale: Noah
Genere: Drammatico
Durata: 132'
Regia: Darren Aronofsky
Cast: Russell Crowe, Jennifer Connelly, Logan Lerman, Douglas Booth, Emma WatsonNoè, ultimo discendente della stirpe di Set, vede morire suo padre per mano dei discendenti di Caino. Diventato adulto una notte il Creatore gli parla in sogno annunciandogli la fine dell'umanità con un grande diluvio e instillando in lui lo stimolo a costruire un'arca in cui stipare tutti gli animali assieme alla moglie, i figli e le mogli dei figli. Aiutato dai giganti (antica stirpe che popola la Terra, originariamente scesa dal cielo per pietà verso gli uomini) costruisce l'arca e la difende dagli attacchi portati dal resto degli uomini quando è ormai chiaro che la fine è vicina. Tentato a sua volta da un eccesso di religiosità e adesione alla furia divina rischia di uccidere la propria discendenza e sconfigge la propria nemesi infiltratasi nell'arca fino a sopravvivere e ritrovare la Terra.Telefono: 0464/720006";;;;Cinema;;;;0;;;;;;http://www.cinemateatroparadiso.com;"Comune di Folgaria";0;0;;
pat_2532760;2014-04-26T00:00:00+02:00;2014-04-26T01:01:09+02:00;"Rio 2. Missione Amazzonia";;;;;2014-04-26T00:00:00+02:00;2014-04-26T00:00:00+02:00;;;"ore 17.30";"Cinema Teatro Paradiso, Via Cesare Battisti, 4, Folgaria";;"
Note: Brasile/Usa, 2014
Titolo originale: Rio 2
Genere: Animazione
Durata: 101'
Regia: Carlos SaldanhaIn RIO 2 troviamo Blu, Jewel e i loro tre bambini che vivono una fantastica vita domestica in quella magica città. Quando Jewel decide che i ragazzi devono imparare a vivere da veri uccelli, insiste affichè la famiglia si avventuri in Amazzonia. Mentre Blu cerca di andare d'accordo con i nuovi vicini, dovrà lottare contro il timore di perdere Jewel e i ragazzi, affascinati dal richiamo della natura.Telefono: 0464/720006";;;;Cinema;;;;0;;;;;;http://www.cinemateatroparadiso.com;"Comune di Folgaria";0;0;;
pat_2525915;2014-04-05T00:00:00+02:00;2014-08-26T01:00:07+02:00;"La Fauna delle Alpi. Il ritorno dei grandi predatori";;;;;2014-04-05T00:00:00+02:00;2014-11-02T00:00:00+01:00;;;"Inaugurazione 5 aprile ore 15.00

Tutti i giorni con orario 10.00-12.30 e 14.00-18.00";"Centro Documentazione di Luserna, via Trento, 6, Luserna";;"
Note: La Fauna delle Alpi
Il ritorno dei grandi predatoriCon la mostra annuale la Fauna delle Alpi. Il ritorno dei grandi predatori, curata da Thomas Conci della THC Design &amp; Exhibit, il Centro Documentazione vuole promuovere una maggiore conoscenza dellambiente alpino approfondendo, non solo il rapporto tra la natura (paesaggio, ambiente, fauna, flora) e la comunità locale, ma soprattutto il tema dei grandi predatori (lince, orso, lupo, ) che stanno tornando sulle montagne alpine. La mostra, che occuperà sia il secondo che il terzo piano del museo, sarà allestita attraverso numerose ricostruzioni di ambienti naturali, complete di animali tassidermizzati caratteristici delle Alpi, e di pannelli illustrativi bilingui. Una sala a piano terrà ospiterà una mostra fotografica di animali selvatici degli Altipiani Cimbri di Mirco Dalprà. Una serie di pannelli illustreranno le leggende cimbre relativi al rapporto con gli abitanti delle foreste. Ringraziamo per la preziosa collaborazione ed per i prestiti in particolare il MUSE, il Museo Civico di Rovereto, il Museo di Jesole, il Parco Faunistico di Spormaggiore, lISPRA. Telefono: 0464/789638
Info: Le proposte 2014 del Centro Documentazione Luserna
Centro Documentazione Luserna Via Trento / Stradù, 6
 Mostra annuale: La Fauna delle Alpi - il ritorno dei grandi predatori e Alfabeto della Grande Guerra - 26 lettere per non dimenticare
 Altre sale: Centro Visitatori Fortezze degli Altipiani, Comunità Cimbra, Metallurgia preistorica, sala video, bookshop, sportello informazioni turistiche, su prenotazione visite guidate in italiano e tedesco
Aperta tutti i giorni dal 5 aprile al 2 novembre 2014 e dal 26 dicembre 2014 al 6 gennaio 2015 con orario 10 - 12.30 e 14 - 18. Chiuso la mattina dell1 gennaio 2015
Casa Museo Haus von Prükk Piazza C. Battisti / Pill, 1
Aperta tutti i giorni dal 28 giugno al 7 settembre 2014 con orario 10.30 - 11.30 e 14.30 - 17
Pinacoteca R. Martin Pedrazza Piazza C. Battisti / Pill, 10Aperta tutti i giorni dal 28 giugno al 7 settembre 2014 con orario 11.30 - 12.30 e 17 - 18. Mostra del pittore Rheo Martin Pedrazza e del pittore e scultore Cirillo Grott Altri organizzatori: Centro Documentazione di Luserna";;;;Mostra;;;;0;;;;;;"http://www.lusern.it|Centro Documentazione di Luserna";"Comune di Luserna";0;0;;"Redazione Trentino Cultura"
pat_2525481;2014-03-29T00:00:00+01:00;2014-03-27T01:06:57+01:00;"El sagrestan de don Albino";;;;;2014-03-29T00:00:00+01:00;2014-03-29T00:00:00+01:00;;;"ore 21.00";"Cinema Teatro Paradiso, , Folgaria";;"
Note: Primavera in prosa
Filodrammatica &quot;Arca di Noè&quot; di Mattarello
El sagrestan de don Albino
da un lavoro di Dino Belmondotraduzione in dialetto trentino di Luciano Zendron ";;;;Teatro;;;;0;;;;;;http://www.comune.folgaria.tn.it;"Comune di Folgaria";0;0;;
pat_2525462;2014-03-29T00:00:00+01:00;2014-03-27T01:05:48+01:00;"Per quel temporal sul Brenta";;;;;2014-03-29T00:00:00+01:00;2014-03-29T00:00:00+01:00;;;"ore 21.00";"Cinema Teatro Dolomiti, , Lavarone";;"
Note: Filodrammatica &quot;Doss Caslir&quot; di Cembra
Per quel temporal sul Brenta
autore ignototraduzione e libero adattamento di Riccardo Gottardi";;;;Teatro;;;;0;;;;;;http://www.cofas.it/;"Comune di Lavarone";0;0;;
pat_2495289;2014-02-08T00:00:00+01:00;2014-02-06T11:03:12+01:00;"A spasso con i dinosauri";;;;;2014-02-08T00:00:00+01:00;2014-02-09T00:00:00+01:00;;;"ore 17.30";"Cinema Teatro Paradiso, Via Cesare Battisti, 4, Folgaria";;"
Note: Usa, 2013
Titolo originale: Walking With Dinosaurs 3D
Genere: Animazione
Durata: 97'
Regia: Neil Nightingale, Barry Cook
Sito internet: www.walkingwithdinosaurs.comDue fratelli cercano di seguire le orme del padre, fino a giungere ad una temibile resa dei conti con i dinosauri nella regione artica del nord. Per la prima volta nella storia del cinema, il pubblico è veramente catapultato in un'altra dimensione, per vedere e sentire com'era il mondo quando i dinosauri dominavano la Terra. Walking with Dinosaurs è un'esperienza incredibile che utilizza l'arte della grafica 3D per mettere il pubblico al centro di un mondo preistorico emozionante ed epico.Telefono: 0464/720006";;;;Cinema;;;;0;;;;;;http://www.cinemateatroparadiso.com;"Comune di Folgaria";0;0;;
pat_2495287;2014-02-07T00:00:00+01:00;2014-02-06T11:03:04+01:00;"La prima neve";;;;;2014-02-07T00:00:00+01:00;2014-02-10T00:00:00+01:00;;;"ore 21.00";"Cinema Teatro Paradiso, Via Cesare Battisti, 4, Folgaria";;"
Note: Italia, 2013
Titolo originale: La prima neve
Genere: Drammatico
Durata: 130'
Regia: Andrea Segre
Cast: Anita Caprioli, Jean-Christophe Folly, Giuseppe Battiston, Paolo Pierobon, Peter MitterrutznerMichele è un undicenne che vive in Val di Mocheni, tra le montagne del Trentino, con la madre e il nonno paterno Pietro, apicoltore e falegname. Il padre è morto da poco, lasciando la famiglia, e in particolare Michele, in una situazione di profonda crisi. A questo dolore scorre parallela la sofferenza di Dani, un giovane originario del Togo fuggito dalla Guerra in Libia, ospite di un centro di accoglienza, incapace di accettare la sua paternità. Le loro vite si incrociano quando Dani viene mandato a lavorare da Pietro. L'inverno si avvicina con quella neve che Dani non ha mai visto e in questo scorrere del tempo Dani e Michele avranno modo di imparare a ascoltarsi e capirsi curando le proprie ferite.Telefono: 0464/720006";;;;Cinema;;;;0;;;;;;http://www.cinemateatroparadiso.com;"Comune di Folgaria";0;0;;
pat_2494811;2014-01-31T00:00:00+01:00;2014-01-31T11:00:59+01:00;"La prima neve";;;;;2014-01-31T00:00:00+01:00;2014-02-03T00:00:00+01:00;;;"ore 21.00";"Cinema Teatro Paradiso, Via Cesare Battisti, 4, Folgaria";;"
Note: Italia, 2013
Titolo originale: La prima neve
Genere: Drammatico
Durata: 130'
Regia: Andrea Segre
Cast: Anita Caprioli, Jean-Christophe Folly, Giuseppe Battiston, Paolo Pierobon, Peter MitterrutznerMichele è un undicenne che vive in Val di Mocheni, tra le montagne del Trentino, con la madre e il nonno paterno Pietro, apicoltore e falegname. Il padre è morto da poco, lasciando la famiglia, e in particolare Michele, in una situazione di profonda crisi. A questo dolore scorre parallela la sofferenza di Dani, un giovane originario del Togo fuggito dalla Guerra in Libia, ospite di un centro di accoglienza, incapace di accettare la sua paternità. Le loro vite si incrociano quando Dani viene mandato a lavorare da Pietro. L'inverno si avvicina con quella neve che Dani non ha mai visto e in questo scorrere del tempo Dani e Michele avranno modo di imparare a ascoltarsi e capirsi curando le proprie ferite.Telefono: 0464/720006";;;;Cinema;;;;0;;;;;;http://www.cinemateatroparadiso.com;"Comune di Folgaria";0;0;;
pat_2494810;2014-01-31T00:00:00+01:00;2014-01-31T11:00:52+01:00;"A spasso con i dinosauri";;;;;2014-01-31T00:00:00+01:00;2014-02-02T00:00:00+01:00;;;"ore 17.30";"Cinema Teatro Paradiso, Via Cesare Battisti, 4, Folgaria";;"
Note: Usa, 2013
Titolo originale: Walking With Dinosaurs 3D
Genere: Animazione
Durata: 97'
Regia: Neil Nightingale, Barry Cook
Sito internet: www.walkingwithdinosaurs.comDue fratelli cercano di seguire le orme del padre, fino a giungere ad una temibile resa dei conti con i dinosauri nella regione artica del nord. Per la prima volta nella storia del cinema, il pubblico è veramente catapultato in un'altra dimensione, per vedere e sentire com'era il mondo quando i dinosauri dominavano la Terra. Walking with Dinosaurs è un'esperienza incredibile che utilizza l'arte della grafica 3D per mettere il pubblico al centro di un mondo preistorico emozionante ed epico.Telefono: 0464/720006";;;;Cinema;;;;0;;;;;;http://www.cinemateatroparadiso.com;"Comune di Folgaria";0;0;;
pat_2492017;2014-01-12T00:00:00+01:00;2013-12-18T11:03:14+01:00;"Blue Jasmine";;;;;2014-01-12T00:00:00+01:00;2014-01-12T00:00:00+01:00;;;"ore 21.00";"Cinema Teatro Paradiso, Via Cesare Battisti, 4, Folgaria";;"
Note: Usa, 2013
Titolo originale: Blue Jasmine
Genere: Commedia drammatica
Durata: 98'
Regia: Woody Allen
Cast: Alec Baldwin, Cate Blanchett, Louis C.K., Bobby Cannavale, Andrew Dice ClayDi fronte al fallimento di tutta la sua vita, compreso il suo matrimonio con un ricco uomo d'affari Hal (Alec Baldwin), Jasmine (Cate Blanchett) una donna elegante e mondana newyorchese, decide di trasferirsi nel modesto appartamento della sorella Ginger (Sally Hawkins) a San Francisco, per cercare di dare un nuovo senso alla propria vita. Jasmine arriva a San Francisco in uno stato psicologico molto fragile, la sua mente è annebbiata dall'effetto dei cocktail di farmaci antidepressivi. Sebbene sia ancora in grado di mantenere il suo portamento prettamente aristocratico, in verità lo stato emotivo di Jasmine è precario e totalmente instabile, tanto da non poter neanche essere in grado di badare a sé stessa. Mal sopporta Chili (Bobby Cannavale), il fidanzato di Ginger che considera un &quot;perdente&quot;, né il suo ex marito Augie (Andrew Dice Clay). Ginger, seppur riconoscendo, ma non comprendendo appieno l'instabilità psicologica della sorella, le suggerisce di intraprendere la carriera di arredatrice d'interni, un impiego che intuitivamente potrebbe essere alla sua altezza. Nel frattempo, Jasmine accetta malvolentieri un lavoro come receptionist in uno studio dentistico, dove attira le attenzioni indesiderate del suo capo, il dottor Flicker (Michael Stuhlbarg). Reputando giusta la considerazione fatta da sua sorella riguardo la scelta di uomini sbagliati nella sua vita, Ginger inizia a frequentare Al (Louis CK), un tecnico del suono che lei considera un gradino superiore a Chili. Jasmine invece intravede come una potenziale ancora di salvezza l'incontro con Dwight (Peter Sarsgaard), un diplomatico infatuato dalla sua bellezza, dalla sua raffinatezza e dal suo stile. Il difetto di Jasmine è che vive costantemente del giudizio degli altri per aumentare la sua autostima, rimanendo però cieca di fronte a ciò che accade intorno a lei. Telefono: 0464/720006";;;;Cinema;;;;0;;;;;;http://www.cinemateatroparadiso.com;"Comune di Folgaria";0;0;;
pat_2492015;2014-01-11T00:00:00+01:00;2013-12-18T11:03:07+01:00;"Frozen. Il regno di ghiaccio";;;;;2014-01-11T00:00:00+01:00;2014-01-12T00:00:00+01:00;;;"11 gennaio ore 17.30 - 21.00
12 gennaio ore 17.30";"Cinema Teatro Paradiso, Via Cesare Battisti, 4, Folgaria";;"
Note: Usa, 2013
Titolo originale: Frozen
Genere: Animazione
Durata: 100'
Regia: Chris Buck, Jennifer Lee
Sito internet: www.disney.it
Ispirato alla favola di Hans-Christian Andersen, La regina delle nevi.Quando una profezia intrappola un intero regno in un inverno senza fine, Anna, una temeraria sognatrice, insieme al coraggioso uomo di montagna Kristoff e alla sua renna Sven, intraprende un viaggio epico alla ricerca della sorella Elsa, la Regina delle Nevi, per riuscire a porre fine al glaciale incantesimo. Anna e Kristoff incontreranno sul loro cammino creature fantastiche come i trolls, un buffo pupazzo di neve di nome Olaf, montagne alte come l'Everest e magia dietro ogni angolo, e combatteranno contro tutti gli elementi della natura per salvare il regno dalla distruzione.Telefono: 0464/720006";;;;Cinema;;;;0;;;;;;http://www.cinemateatroparadiso.com;"Comune di Folgaria";0;0;;
pat_2492013;2014-01-10T00:00:00+01:00;2013-12-18T11:03:01+01:00;"Indovina chi viene a Natale?";;;;;2014-01-10T00:00:00+01:00;2014-01-10T00:00:00+01:00;;;"ore 21.00";"Cinema Teatro Paradiso, Via Cesare Battisti, 4, Folgaria";;"
Note: Italia, 2013
Titolo originale: Indovina chi viene a Natale?
Genere: Commedia
Durata: 90'
Regia: Fausto Brizzi
Cast: Claudio Bisio, Angela Finocchiaro, Claudia Gerini, Carlo Buccirosso, Diego Abatantuono, Raoul Bova, Cristiana CapotondiUna famiglia allargata, come ce ne sono tante oggigiorno, nella quale una coppia di genitori attende per le feste l'arrivo della figlia e del suo misterioso fidanzato; c'è anche un uomo che per la prima volta conosce i figli della sua compagna che faranno di tutto per cacciarlo. Poi ancora una vedova inconsolabile, un fratellastro irrisolto, una bellissima casa, la neve...Telefono: 0464/720006";;;;Cinema;;;;0;;;;;;http://www.cinemateatroparadiso.com;"Comune di Folgaria";0;0;;
pat_2492011;2014-01-10T00:00:00+01:00;2013-12-18T11:02:18+01:00;"Piovono polpette 2. La rivincita degli avanzi";;;;;2014-01-10T00:00:00+01:00;2014-01-10T00:00:00+01:00;;;"ore 17.30";"Cinema Teatro Paradiso, Via Cesare Battisti, 4, Folgaria";;"
Note: Usa, 2013
Titolo originale: Cloudy with a Chance of Meatballs 2
Genere: Animazione
Durata: 95'
Regia: Cody Cameron, Kris Pearn
Sito internet: piovonopolpette2.itiovono polpette 2 ricomincia proprio da dove era terminata la precedente commedia campione d'incassi della Sony Pictures Animation. La genialità dell'inventore Flint Lockwood viene finalmente riconosciuta grazie all'invito del suo idolo, Chester V, ad entrare a far parte della The Live Corp Company, che riunisce i migliori e più brillanti inventori del mondo, impegnati a creare tecnologie per il miglioramento della razza umana. Il braccio destro di Chester, oltre che una delle sue più riuscite invenzioni, è Barb, un orango altamente evoluto dotato di un cervello umano, che è anche ambiguo, manipolativo e che adora mettersi il rossetto. Essere riconosciuto come un grande inventore, è sempre stato il sogno di Flint. Tutto cambia però quando scopre che la sua invenzione più famosa (una macchina che trasforma l'acqua in cibo), è ancora operativa e che attualmente sta creando dei cibo-animali ibridi - gli &quot;Animacibi!&quot; Con il destino dell'umanità nelle sue mani, Chester si unisce a Flint ed i suoi amici in una missione delicata e pericolosa, combattendo contro famelici Tacodrilli, Orangamberi, Torte a Sonagli, Spiderburgher ed altri Animacibi, per salvare nuovamente il mondo!Telefono: 0464/720006";;;;Cinema;;;;0;;;;;;http://www.cinemateatroparadiso.com;"Comune di Folgaria";0;0;;
pat_2492009;2014-01-09T00:00:00+01:00;2013-12-18T11:07:43+01:00;"I sogni segreti di Walter Mitty";;;;;2014-01-09T00:00:00+01:00;2014-01-09T00:00:00+01:00;;;"ore 21.00";"Cinema Teatro Paradiso, Via Cesare Battisti, 4, Folgaria";;"
Note: Usa, 2013
Titolo originale: The Secret Life of Walter Mitty
Genere: Commedia
Durata: 
Regia: Ben Stiller
Cast: Ben Stiller, Shirley MacLaine, Kristen Wiig, Sean Penn, Adam ScottWalter Mitty (Stiller) è un moderno sognatore, un comune editor fotografico di un magazine che compie regolarmente dei viaggi mentali lontano dalla sua noiosa esistenza, entrando in un mondo di fantasie caratterizzate da grande eroismo, appassionate relazioni amorose e costanti trionfi contro il pericolo. Ma quando Mitty e la sua collega, della quale è segretamente innamorato (Kristen Wiig), rischiano di perdere il lavoro, Walter è costretto a compiere l'inimmaginabile: passare veramente all'azione - partendo per un viaggio intorno al mondo più straordinario di quanto avrebbe potuto mai sognare.Telefono: 0464/720006";;;;Cinema;;;;0;;;;;;http://www.cinemateatroparadiso.com;"Comune di Folgaria";0;0;;
pat_2492007;2014-01-09T00:00:00+01:00;2013-12-18T11:07:37+01:00;"Frozen. Il regno di ghiaccio";;;;;2014-01-09T00:00:00+01:00;2014-01-09T00:00:00+01:00;;;"ore 17.30";"Cinema Teatro Paradiso, Via Cesare Battisti, 4, Folgaria";;"
Note: Usa, 2013
Titolo originale: Frozen
Genere: Animazione
Durata: 100'
Regia: Chris Buck, Jennifer Lee
Sito internet: www.disney.it
Ispirato alla favola di Hans-Christian Andersen, La regina delle nevi.Quando una profezia intrappola un intero regno in un inverno senza fine, Anna, una temeraria sognatrice, insieme al coraggioso uomo di montagna Kristoff e alla sua renna Sven, intraprende un viaggio epico alla ricerca della sorella Elsa, la Regina delle Nevi, per riuscire a porre fine al glaciale incantesimo. Anna e Kristoff incontreranno sul loro cammino creature fantastiche come i trolls, un buffo pupazzo di neve di nome Olaf, montagne alte come l'Everest e magia dietro ogni angolo, e combatteranno contro tutti gli elementi della natura per salvare il regno dalla distruzione.Telefono: 0464/720006";;;;Cinema;;;;0;;;;;;http://www.cinemateatroparadiso.com;"Comune di Folgaria";0;0;;
pat_2492005;2014-01-08T00:00:00+01:00;2013-12-18T11:07:31+01:00;"Lo Hobbit. La desolazione di Smaug";;;;;2014-01-08T00:00:00+01:00;2014-01-08T00:00:00+01:00;;;"ore 16.00 - 21.00";"Cinema Teatro Paradiso, Via Cesare Battisti, 4, Folgaria";;"
Note: Usa/Nuova Zelanda, 2013
Titolo originale: The Hobbit: The Desolation of Smaug
Genere: Fantastico
Durata: 161'
Regia: Peter Jackson
Cast: Martin Freeman, Richard Armitage, Aidan Turner, Robert Kazinsky, Graham McTavishLo Hobbit: La Desolazione di Smaug è il proseguimento delle avventure del personaggio di Bilbo Baggins, in viaggio con il Mago Gandalf ed i tredici Nani, guidati da Thorin Scudodiquercia, in un'epica battaglia per la riconquista della Montagna Solitaria ed il perduto Regno dei Nani di Erebor. Dopo essere sopravvissuti all'inizio del loro viaggio inaspettato, la Compagnia continua ad andare verso Est, incontrando lungo la strada Beorn il cambia pelle ed uno sciame di ragni giganti, nella minacciosa foresta di Mirkwood. Dopo essere sfuggiti alla cattura da parte dei pericolosi Elfi della Foresta, i Nani arrivano a Lake-town e finalmente alla Montagna Solitaria, dove si troveranno ad affrontare il pericolo più grande - la creatura più terrificante di ogni altra - che non solo metterà a dura prova il loro coraggio, ma anche i limiti della loro amicizia ed il senso del viaggio stesso: il Drago Smaug.Telefono: 0464/720006";;;;Cinema;;;;0;;;;;;http://www.cinemateatroparadiso.com;"Comune di Folgaria";0;0;;
pat_2492003;2014-01-07T00:00:00+01:00;2013-12-18T11:07:24+01:00;"Blue Jasmine";;;;;2014-01-07T00:00:00+01:00;2014-01-07T00:00:00+01:00;;;"ore 21.00";"Cinema Teatro Paradiso, Via Cesare Battisti, 4, Folgaria";;"
Note: Usa, 2013
Titolo originale: Blue Jasmine
Genere: Commedia drammatica
Durata: 98'
Regia: Woody Allen
Cast: Alec Baldwin, Cate Blanchett, Louis C.K., Bobby Cannavale, Andrew Dice ClayDi fronte al fallimento di tutta la sua vita, compreso il suo matrimonio con un ricco uomo d'affari Hal (Alec Baldwin), Jasmine (Cate Blanchett) una donna elegante e mondana newyorchese, decide di trasferirsi nel modesto appartamento della sorella Ginger (Sally Hawkins) a San Francisco, per cercare di dare un nuovo senso alla propria vita. Jasmine arriva a San Francisco in uno stato psicologico molto fragile, la sua mente è annebbiata dall'effetto dei cocktail di farmaci antidepressivi. Sebbene sia ancora in grado di mantenere il suo portamento prettamente aristocratico, in verità lo stato emotivo di Jasmine è precario e totalmente instabile, tanto da non poter neanche essere in grado di badare a sé stessa. Mal sopporta Chili (Bobby Cannavale), il fidanzato di Ginger che considera un &quot;perdente&quot;, né il suo ex marito Augie (Andrew Dice Clay). Ginger, seppur riconoscendo, ma non comprendendo appieno l'instabilità psicologica della sorella, le suggerisce di intraprendere la carriera di arredatrice d'interni, un impiego che intuitivamente potrebbe essere alla sua altezza. Nel frattempo, Jasmine accetta malvolentieri un lavoro come receptionist in uno studio dentistico, dove attira le attenzioni indesiderate del suo capo, il dottor Flicker (Michael Stuhlbarg). Reputando giusta la considerazione fatta da sua sorella riguardo la scelta di uomini sbagliati nella sua vita, Ginger inizia a frequentare Al (Louis CK), un tecnico del suono che lei considera un gradino superiore a Chili. Jasmine invece intravede come una potenziale ancora di salvezza l'incontro con Dwight (Peter Sarsgaard), un diplomatico infatuato dalla sua bellezza, dalla sua raffinatezza e dal suo stile. Il difetto di Jasmine è che vive costantemente del giudizio degli altri per aumentare la sua autostima, rimanendo però cieca di fronte a ciò che accade intorno a lei. Telefono: 0464/720006";;;;Cinema;;;;0;;;;;;http://www.cinemateatroparadiso.com;"Comune di Folgaria";0;0;;
Montagna_di_latte_evento_4492;2015-09-19T20:00:00+02:00;2015-07-10T13:00:20+02:00;"POLENTA E VEZZENA I SAPORI DI UNA VOLTA";;"DEGUSTAZIONE DI FORMAGGIO VEZZENA ABBINATO ALLA POLENTA";;;2015-09-19T20:00:00+02:00;2015-07-11T19:00:00+02:00;;;"Dalle 1700 alle 19.00";"38046 Lavarone TN, Italia";;"Caseificio degli Altipiani e del Vezzena";;;;;;;/var/comunitaalticimbri/storage/images/magnifica-comunita-degli-altipiani-cimbri/i-comuni/comune-di-lavarone/polenta-e-vezzena-i-sapori-di-una-volta4/2551048-3-ita-IT/POLENTA-E-VEZZENA-I-SAPORI-DI-UNA-VOLTA.jpg;0;;;;;;;"Comune di Lavarone";45.921696;11.264628;;
5e9f914009ed12249e4b2dcf39e8bfd9;2017-10-31T10:21:00+01:00;2017-10-31T10:25:38+01:00;"A V V I S O ATTIVAZIONE UNA PROCEDURA NEGOZIATA MEDIANTE AFFIDAMENTO CON IL CRITERIO DI AGGIUDICAZIONE DELL'OFFERTA ECONOMICAMENTE PIÙ VANTAGGIOSA PER L'AFFIDAMENTO DEL SERVIZIO PREPARAZIONE - CONFEZIONAMENTO, TRASPORTO E CONSEGNA PASTI AL DOMICILIO DI UTENTI DEL SERVIZIO SOCIO-ASSISTENZIALE DELLA MAGNIFICA COMUNITA' DEGLI ALTIPIANI CIMBRI";avviso;;;http://www.altipianicimbri.tn.it/content/download/201895/2991863/1/avviso.pdf;2017-10-31T10:21:00+01:00;;;;;;interno;;;;;;;;;0;;;;;;;;0;0;;
pat_2470785;2013-04-20T00:00:00+02:00;2013-04-20T11:02:53+02:00;"Purga e cioccolato";;;;;2013-04-20T00:00:00+02:00;2013-04-20T00:00:00+02:00;;;"ore 20.30";"Cinema Teatro Dolomiti, , Lavarone";;"
Note: Filodrammatica di Telve Valsugana
Purga e cioccolato 
di Gian Carlo Pardini
Regia: Lorenza Guerzoni e Anna Pecoraro
I soldi si possono fare in due maniere: onestamente o disonestamente.È proprio nel secondo modo che Margherita e Giorgio hanno deciso di arricchirsi accentando di fare da corrieri in un pericoloso traffico di gioielli. Devono consegnare ad uno spietato killer un cioccolatino contenente un diamane. Purtroppo la zia picchiatella lo ingerisce. Come faranno a recuperarlo?";;;;Teatro;;;;0;;;;;;http://www.comune.lavarone.tn.it/;"Comune di Lavarone";45.947777;11.285761;;
