remoteId;published;modified;Titolo;"Titolo breve";Immagine;"Descrizione breve";Descrizione;"Locandina dell'evento";Inizio;Termine;Orario;Durata;Quando;Dove;lat;lon;address;Informazioni;Destinatari;Target;Costi;Stato;"Parole chiave";Circoscrizione;"Tipologia di evento";"Iniziativa cui fa parte";Associazione;Progressivo;Fonte;Galleria;Telefono;Fax;Email;"Sito web";"Valutazione dell'utente";Argomento;"Tipologia evento"
d722f44d334368c85f18fbe59baa2556;2017-05-16T15:44:08+02:00;2017-05-16T15:44:51+02:00;"Cronscalata Tuenno - Lago di Tovel";;;;"L’Associazione Amici del Mountain Bike di Tuenno organizza Venerdì 2 giugno (Festa della Repubblica) a Tuenno la 12a edizione della Cronoscalata Tuenno - Lago di Tovel per bici da strada e mountain bike. La gara è aperta ai tesserati Acsi ed altri enti della Consulta. Non essendo possibile l’iscrizione degli atleti non tesserati, è possibile richiedere una tessera giornaliera al costo di euro 10,00. E' obbligatoria la presentazione del certificato medico che attesta l’idoneità alla pratica del ciclismo agonistico e la sottoscrizione della Dichiarazione etica. E' possibile iscriversi compilando il modulo on-line presente sul sito www.biketuenno.it entro le ore 20.00 di giovedì 1° giugno, oppure telefonicamente contattando gli organizzatori: 339/7161321 (Andrea).https://www.youtube.com/watch?v=ek3NOvxBgEM";;2017-06-02T09:30:00+02:00;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;
52aa890e78c2022744d2c0261b4ef159;2017-05-16T15:01:10+02:00;2017-05-16T15:01:10+02:00;"Pro Loco Tuenno a ""Tutti #Fuori""";;;;"Il 20 e 21 maggio la Pro Loco Tuenno - Tovel sarà presente all'evento denominato TUTTI#fuori   a Zambana Vecchia con un piatto della tradizione della Val di Tovel e del Comune di Ville d'Anaunia, cioè gli &quot;Gnocchi di ricotta e ortica al burro fuso di malga&quot;. Gli gnocchi pungenti, detti anche gnocchi alle ortiche, costituiscono una preparazione quasi vegetariana, eccezion fatta per l'uovo, ma vengono insaporiti dall'ortica, che è ricca di ferro, vitamine e minerali ed è un ottima cura contro l'impotenza, specialmente i suoi semi mescolati al miele.






La Pro Loco Tuenno - Tovel ha scelto questo piatto per riproporre a tavola i profumi delle erbe selvatiche della Val di Tovel, cercando di far conoscere a tutti coloro che non le hanno mai mangiate queste magnifiche erbe salutari per il nostro corpo e salute. Questo piatto vuol rendere omaggio a Pietro Andrea Mattioli, il più grande conoscitore di erbe spontanee al mondo che ha vissuto nel corso del Cinquecento in Val di Non. La sua opera letteraria costituisce nel panorama della botanica e della medicina farmacologica europea del Cinquecento, &quot;I Discorsi di Pietro Andrea Mattioli sanese, medico cesareo nei sei libri di Dioscoride Anazarbeo&quot; una vera e propria pietra miliare.";;2017-05-20T18:00:00+02:00;2017-05-21T23:59:00+02:00;;;;;0;0;;;;;;;;;;;;;;;;;;;;;
46a494016e76721f9ee2be91ed5cd58d;2017-05-16T12:14:40+02:00;2017-05-16T13:49:36+02:00;"Festa di chiusura anno pastorale";;;;"L'Unità Pastorale di Santo Spirito invita tutte le comunità a partecipare alla festa di chiusura dell'anno pastorale domenica 21 maggio a Tuenno. Alle 16 sarà celebrata la Messa di ringraziamento per la conclusione delle attività pastorali dell'Unità; alle 17 merenda e cena con giochi ed intrattenimento per grandi e piccoli (animazione per chi ha più di 7 anni, baby dance e trucca bimbi). Infine, alle 19, lo spettacolo musicale in teatro &lt;La gabbianella e il gatto&gt;.






";;2017-05-21T16:00:00+02:00;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;
62c614ad084d3ba656dfa04bfc3291ca;2017-05-16T10:25:16+02:00;2017-05-16T10:25:16+02:00;"Tuenno, serata dedicata al bilinguismo";;;;"“Lingue straniere e bilinguismo: un’opportunità di crescita per tutti”. Se ne parlerà giovedì 18 maggio alle 20.30 presso l’istituto comprensivo di Tuenno, dove interverrà Maria Vender (ricercatrice di psicolinguistica presso l’Università di Verona). Seguirà la presentazione del programma internazionale Tutor Linguistico in Trentino di Joinki a cura della coordinatrice Sabrina Pasquin. Organizzano le Politiche Giovanili e l'Assessorato alla cultura del Comune di Ville d'Anaunia.






";;2017-05-18T20:30:00+02:00;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;
8e01688ff8b0a280bd42aec336a5939d;2017-05-16T08:36:25+02:00;2017-06-17T14:54:39+02:00;"C'era una volta a Castel Nanno";;/var/villedanaunia/storage/images/comunicazione/informazione/eventi/c-era-una-volta-a-castel-nanno/78465-2-ita-IT/C-era-una-volta-a-Castel-Nanno.jpg;;"
Tre giorni di festa: dal 30 giugno al 2 luglio. La Pro Loco di Nanno propone visite guidate al maniero, degustazioni di birre artigianali, musica live, un banchetto regale e la rievocazione storica di un matrimonio medievale... Visita il SITO   dell'evento!";;2017-06-30T19:00:00+02:00;2017-07-02T23:00:00+02:00;;;;;0;0;;;;;;;;;;;;;;;;;;;;;
0d808deb87db8887838b18c4d1a9eb81;2017-05-14T08:20:02+02:00;2017-05-16T11:23:55+02:00;"La Consulta del Colomel Loré incontra la popolazione";;/var/villedanaunia/storage/images/comunicazione/informazione/eventi/la-consulta-del-colomel-lore-incontra-la-popolazione/78267-2-ita-IT/La-Consulta-del-Colomel-Lore-incontra-la-popolazione.jpg;;"La Consulta del colomel Lorè incontra la comunità. Una serata informativa è in programma giovedì 18 maggio alle 20.30 presso la sala dei vigili del fuoco volontari di Tuenno. &quot;Avremo l’occasione di conoscerci, presentare le nostre iniziative e raccogliere le vostre idee - scrivono i membri della consulta nella presentazione -. A fine serata scambieremo quattro chiacchiere tutti assieme davanti ad un spuntino, per questo sono gradite torte e bibite&gt;.";;2017-05-18T20:30:00+02:00;;;;;"Caserma Vvf Tuenno";0;0;;;;;;;;;;;;;;;;;;;;;
7e3875fecb09128f0091bbc41dd2a1b5;2017-05-12T12:30:10+02:00;2017-05-12T12:30:46+02:00;"Tassullo, assemblea della Frazione";;;;"La Consulta frazionale di Tassullo ha convocato l'assemblea della frazione per venerdì 19 maggio alle 20.30 presso la sala del Centro anziani. In tale occasione saranno aperte delle discussioni in merito al seguente Ordine del Giorno:


Viabilità ed urbanistica delle principali vie di transito (SP10, piazza, via al Castel Valer...)

Progetto per l'abbellimento del paese

Iniziativa per l'organizzazione della festa del Corpus Domini con processione devozionale

Varie ed eventuali


";;2017-05-19T20:30:00+02:00;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;
6c9b2c1100e853950cef3f186ed6e837;2017-05-10T14:55:53+02:00;2017-05-12T10:02:03+02:00;"Rallo, progetto ""Nati per leggere""";;/var/villedanaunia/storage/images/comunicazione/informazione/eventi/rallo-progetto-nati-per-leggere/77952-1-ita-IT/Rallo-progetto-Nati-per-leggere.jpg;;"
In collaborazione con il Sistema Bibliotecario Trentino, è in corso la mostra della nuova bibliografia dal progetto Nati Per Leggere, per bambini dai 0 ai 6 anni e per i loro genitori ed educatori e insegnanti, da lunedì 8 a venerdì 19 maggio presso la biblioteca comunale di Ville d'Anaunia, sede della frazione Rallo, negli orari di apertura. La mostra propone la sezione 'Parole che suonano' della nuova bibliografia, ma tutti gli albi illustrati proposti da Nati per Leggere - Trentino sono posseduti dalla biblioteca e disponibili per il prestito.Per informazioni, Biblioteca comunale di Ville d'Anaunia  fraz. Rallo Tel. 0463451564 - fraz.Tuenno Tel. 0463451640";;2017-05-08T08:00:00+02:00;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;
949a24ac6b10ca25587341b6b65e0de9;2017-05-10T14:23:28+02:00;2017-05-10T14:45:05+02:00;"Corso di informatica - Livello intermedio";;;;"L'assessorato alla cultura e le Biblioteche di Ville d'Anaunia propongono un corso di informatica, livello intermedio. Per informazioni, Biblioteca di Rallo Tel. 0463.451564 – Tuenno Tel. 0463.451640. La chiusura delle iscrizioni è posticipata a martedì 16 maggio. Il corso inizierà giovedì 18 maggio, per terminare martedì 13 giugno Durante il corso, i partecipanti approfondiranno l'architettura dei calcolatori (file, estensioni, sistemi operativi...), l'utilizzo di Word (formattazione testo, tabelle, immagini...), Excel (creare espressioni semplici, inserire funzioni avanzate...) e Internet (minacce on line, antivirus, navigazione web, gestione e-mail...).Il programma prevede 8 incontri di due ore ciascuno (costo 70 euro), che si svolgeranno presso l'aula informatica delle scuole a Tuenno.";;2017-05-16T18:00:00+02:00;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;
b46d78eda43fd14690462de0dace6038;2017-05-09T11:48:52+02:00;2017-05-12T11:46:49+02:00;"Tuenno, spettacolo ""M'ensoniavi la Merica""";;;;"
Va in scena il nuovo spettacolo del Gruppo Teatrale Tuenno &quot;M'ensoniavi la Merica&quot;. Dopo le disavventure del povero Giacomo Pedot nella scorsa stagione, quest'anno il Gruppo ci porterà negli Stati Uniti del 1905, dove incontreremo il Bepi e il Rico, zio e nipote, emigrati dalla Val di Non in cerca di fortuna. In questo lavoro racconteremo i loro sogni, le loro delusioni, le amicizie e gli amori, le lacrime e le risate!
Uno spettacolo imperdibile, recitato en dialèt e en 'talian, frutto dell'intenso lavoro di molti mesi e della collaborazione con la Banda Comunale di Tuenno, e ora pronto per il debutto nel teatro di casa! 
Il costo del biglietto di ingresso è di 6 euro, ridotti fino ai 18 anni a 4 euro. Prevendita disponibile fin d'ora presso il Bazar &quot;La Colomba&quot; e la Cartoleria Tabacchi JOLLY BLU.
Testo e regia di Francesco Leonardi. 
Con Nicola Zambiasi, Elia Feder, Fausto Peder, Federico Odorizzi,Carmela Casale, Andrea Gasperetti, Fanti Michele, Vito Manto, Chiara Leonardi, Gianni Leonardi, Roberto Fedrizzi, Loretta Pasquali, Maria Rosa Fabbri, Sara Pinamonti, Valentina Zuech, Anna Concini, Gabriella Leita, Renzo Bruni. 
E con Genny Preti e Roberto Giuliani.
Scene di Renzo Bruni, Piero Leonardi e Vito Manto.
Costumi di Emerenziana Zanolini, Gabriella Leita e Maria Rosa Fabbri.
Luci e audio di Diego Dal Ri
Trucco di Daniela Marchetti e Renata Cristan
Musiche originali di Giovanni Bruni, eseguite da Laura Martini, Roberto Fedrizzi, Matteo Borghesi, Mattia Menapace e Giovanni Bruni.
Manifesto di Giulio NardoProgetto realizzato con il contributo di Fondazione Caritro e Cassa Rurale di Tuenno - Val di Non, e con il supporto COFAS Federazione del Teatro Amatoriale Trentino e Comune di Ville d'Anaunia.






";;2017-05-13T21:00:00+02:00;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;
070056313308b87c3567b25b9946aa0b;2017-05-09T11:06:18+02:00;2017-05-09T11:22:15+02:00;"Gita Avis a bordo del trenino rosso - St. Moritz";;;;"La sezione Avis di Tuenno propone di partecipare alla gita di un giorno a St. Moritz, cittadina dell'Engadina che sarà raggiunta a bordo del trenino rosso &quot;Bernina Express&quot;, l'unico collegamento ferroviario all'aperto attraverso le Alpi. L'appuntamento è per sabato 17 giugno. Prenotazioni presso il bazar &quot;La Colomba&quot; entro martedì 6 giugno.Scarica l'avviso per scoprire tutti i dettagli.";http://www.comune.villedanaunia.tn.it/content/download/7171/77750/2/PROGRAMMA.pdf;2017-06-17T07:00:00+02:00;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;
92423db6c25d80d4c3981bcfd302278f;2017-05-08T17:41:44+02:00;2017-05-10T15:42:36+02:00;"Tuenno, un magistrato e un avvocato parlano di giustizia";;;;"&quot;Giustizia, roba da ricchi&quot; è il titolo del libro pubblicato da Laterza di cui è autrice il magistrato Elisa Pazè. Pazè è sostituto procuratore presso la Procura della Repubblica di Torino e giovedì 11 maggio alle 20.30 presso l'aula magna delle scuole a Tuenno parlerà del sistema giudiziario italiano. All'incontro interverrà anche l'avvocato Vito Apuzzo, assessore alla cultura e vicesindaco di Cles, che proporrà il proprio punto di vista su un tema molto sentito dai cittadini come quello della giustizia. Organizza l'assessorato alla cultura guidato da Maria Teresa Giuriato.Nel confronto tra i due relatori non mancherà un accenno al Decreto Minniti, che garantisce ai sindaci maggiore potere in tema di sicurezza e decoro urbano. 













";;2017-05-11T20:30:00+02:00;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;
2f37a3a15a7643735525550ed5ec1f0e;2017-05-06T15:58:02+02:00;2017-05-06T16:20:57+02:00;"Nanno, torneo scacchi ""Trofeo Ville d'Anaunia""";;;;"Torna il tradizionale torneo di scacchi della Val di Non promosso dall’associazione dilettantistica Castling, presieduta da Luigino Paoli. La sfida è aperta a tutti gli appassionati di questo gioco di strategia nato in India attorno al VI secolo e arrivato in Europa verso l’anno Mille, grazie probabilmente alla mediazione degli arabi.Si tratta dell’undicesima edizione dell'evento nato nell’ex Comune di Tuenno; in seguito alla nascita della nuova realtà amministrativa, ora si chiama “Trofeo Ville d’Anaunia”. L’associazione – che può contare sul supporto (anche organizzativo) dell’assessorato alla cultura guidato da Maria Teresa Giuriato – quest’anno ha previsto che la sfida si svolgerà a Baita Tegia, suggestiva località che si trova nella frazione di Nanno al limite dei boschi. Si tratta di un’area attrezzata dove il trofeo potrà tenersi anche in caso di maltempo.
“Invitiamo tutti gli appassionati e quanti sono incuriositi da questa attività, a intervenire domenica 14 maggio a partire dalle 10 – sono le parole di Paoli -. Ci sfideremo e trascorreremo assieme una speciale giornata, con la possibilità di mangiare un buon piatto di spaghetti in compagnia”. Il presidente è stato peraltro docente d'eccezione alla scuola elementare di Tassullo, dove ha presentato agli studenti le basi di un'attività “propedeutica alla crescita culturale dei ragazzi e dei giovani, stimolando lo sviluppo cognitivo specialmente di tipo logico-matematico”. Un ringraziamento va alla Cassa Rurale di Tuenno, che sin dalla prima edizione del “Trofeo Tuenno” ha fornito le coppe per i vincitori.Entusiasta è l'assessora Giuriato, che dalla prima edizione ha sostenuto questo evento e invita tutti gli appassionati ad iscriversi. Per tutte le informazioni e le iscrizioni è possibile visitare il sito dell'associazione www.scacchicastling.altervista.org oppure telefonare a Luigino Paoli al numero 349 0557419.






";;2017-05-14T10:00:00+02:00;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;
e9f898fa4310559855db64f6e56d5d47;2017-05-02T23:14:58+02:00;2017-05-02T23:14:58+02:00;"Riunione organizzativa ""Piazzarolada""";;;;"Il 3 maggio alle ore 20 presso l'aula magna dell'istituto comprensivo di Tuenno si terrà la prima riunione generale con tutte le associazioni e le consulte del Comune di Ville d'Anaunia per l'organizzazione della manifestazione &quot;Piazzarolada: Arte, Musica, Cucina&quot;. Durante la riunione saranno presentate tutte le novità sull'organizzazione di questo evento";;2017-05-03T20:00:00+02:00;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;
c249051f1d0ab05e0882770fae930b6c;2017-04-28T10:51:55+02:00;2017-04-28T15:09:59+02:00;"Tuenno, corso di cucina per papà (e futuri papà)";;;;"Nell'ambito del progetto &quot;Pari Opportunità 2017&quot; - organizzato dall'Assessorato al Distretto Famiglia della Comunità della Val di Non - viene proposto un corso di cucina per papà (e futuri papà), tenuto dal cuoco Paolo Cescatti. Si tratta di un laboratorio pratico di cucina rivolto a padri o futuri padri, con l'obiettivo di ridurre il divario tra donne e uomini nella distribuzione dei carichi di cura in famiglia e semplificare così l'organizzazione dei tempi di vita e di lavoro di entrambi i partner. Il corso sarà realizzato in 4 incontri, (8-15-22-29 maggio ), presso la cucina dell’oratorio di Tuenno - Comune di Ville d’Ananunia, e avranno i seguenti temi: 
1) Papà va a scuola... di cucina! 
2) Oggi mamma gioca con me... cucina papà! 
3) E' il mio compleanno... papà mi prepara la torta! 
4) I papà alla prova: apericena per tutta la famiglia! Nell’ultimo incontro infatti i padri partecipanti cucineranno per le loro famiglie come evento finale! 
Il costo di iscrizione per i 4 incontri è di € 20, da versare al primo incontro. Le iscrizioni sono obbligatorie, scrivendo alla pagina Facebook &quot;Pari Opportunità - Val di Non&quot;, oppure chiamando il numero 0463 601665 (Irenella Zanoni)  oppure 3402371092 (Sara Covi). Max 25 partecipanti.";;2017-05-08T00:00:00+02:00;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;
ff1862f838556403be70a5e35de67551;2017-04-28T10:28:36+02:00;2017-04-28T10:28:36+02:00;"Tuenno, concerto di primavera";;;;"La chiesa parrocchiale di Tuenno ospita sabato 29 alle 21 il concerto di Primavera della Banda Comunale. Un evento che vedrà gli strumentisti diretti dal maestro Giovanni Bruni impegnati nell'esecuzione della Missa pro Pacis del compositore Daniele Carnevali assieme al coro femminile C. Eccher diretto da Sara Webber. Verranno eseguite inoltre musiche di Sparke, Barnes e Cohen. Durante il concerto ci sarà anche un'esibizione del coro.






";;2017-04-29T21:00:00+02:00;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;
ec5c70c51ac1a55fa1e19bd2104f08d7;2017-04-26T17:18:35+02:00;2017-04-26T17:19:12+02:00;"Corsi di informatica e sicurezza online";;;;"L'assessorato alla cultura e le Biblioteche di Ville d'Anaunia propongono due corsi di informatica. Per informazioni, Biblioteca fraz. Rallo Tel. 0463.451564 – fraz. Tuenno Tel. 0463.451640. Iscrizioni entro martedì 9 maggio.


Il primo corso si intitola “Attento a dove clicchi” e sarà incentrato sull'utilizzo di nuovi dispositivi (Pc, smartphone e tablet), sui sistemi operativi e sulla sicurezza online (virus e altri rischi). Il programma prevede 4 incontri di due ore ciascuno (costo 35 euro), che si svolgeranno presso la sala della torre romana di Pavillo.

Il secondo sarà un corso di livello intermedio, nel corso del quale i partecipanti approfondiranno l'architettura dei calcolatori (file, estensioni, sistemi operativi...), l'utilizzo di Word (formattazione testo, tabelle, immagini...), Excel (creare espressioni semplici, inserire funzioni avanzate...) e Internet (minacce on line, antivirus, navigazione web, gestione e-mail...). Il programma prevede 8 incontri di due ore ciascuno (costo 70 euro), che si svolgeranno presso l'aula informatica delle scuole a Tuenno.


";;2017-05-09T12:00:00+02:00;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;
9aac85a8bd0d839a0114f9268100fb55;2017-04-22T18:59:09+02:00;2017-04-22T18:59:37+02:00;"Tuenno, corso ""Per un futuro sostenibile""";;;;"La cooperativa “La Minela” di Cles propone il corso in tre serate “Per un futuro sostenibile”, che ha ricevuto il patrocinio dell'assessorato alla cultura. Il primo appuntamento è per venerdì 28 aprile presso l'aula magna delle scuole di Tuenno, dove alle 20.30 interverrà il naturalista Gabriele Bertacchini che approfondirà il tema “Cibo e ambiente: gli impatti nascosti che non sempre vediamo”.Venerdì 5 maggio nella sala del centro anziani di Tassullo (ore 20.30) Bertaccini parlerà di “Cambiamenti climatici e alimentazione, una stretta correlazione”. Infine, venerdì 12 maggio l'aula magna di Tuenno ospiterà alle 20.30 l'incontro guidato dal nutrizionista Andrea Trebo “Alimentazione sana e sostenibile: connubio impossibile?”.Costo complessivo di 10 euro per le tre serate o di 5 euro per le singole serate (ingresso gratuito per gli studenti). Informazioni alla coop la Minela o in biblioteca.






";;2017-05-12T20:30:00+02:00;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;
b883a61dfa6515439af49a3c86f5af7c;2017-04-22T18:58:19+02:00;2017-04-22T18:59:01+02:00;"Tassullo, corso ""Per un futuro sostenibile""";;;;"La cooperativa “La Minela” di Cles propone il corso in tre serate “Per un futuro sostenibile”, che ha ricevuto il patrocinio dell'assessorato alla cultura. Il primo appuntamento è per venerdì 28 aprile presso l'aula magna delle scuole di Tuenno, dove alle 20.30 interverrà il naturalista Gabriele Bertacchini che approfondirà il tema “Cibo e ambiente: gli impatti nascosti che non sempre vediamo”.Venerdì 5 maggio nella sala del centro anziani di Tassullo (ore 20.30) Bertaccini parlerà di “Cambiamenti climatici e alimentazione, una stretta correlazione”. Infine, venerdì 12 maggio l'aula magna di Tuenno ospiterà alle 20.30 l'incontro guidato dal nutrizionista Andrea Trebo “Alimentazione sana e sostenibile: connubio impossibile?”.Costo complessivo di 10 euro per le tre serate o di 5 euro per le singole serate (ingresso gratuito per gli studenti). Informazioni alla coop la Minela o in biblioteca.






";;2017-05-05T20:30:00+02:00;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;
a6c535cace3667568ce81aaa60a3c4d9;2017-04-22T18:49:19+02:00;2017-04-22T18:49:19+02:00;"Tuenno, corso ""Per un futuro sostenibile""";;;;"La cooperativa “La Minela” di Cles propone il corso in tre serate “Per un futuro sostenibile”, che ha ricevuto il patrocinio dell'assessorato alla cultura. Il primo appuntamento è per venerdì 28 aprile presso l'aula magna delle scuole di Tuenno, dove alle 20.30 interverrà il naturalista Gabriele Bertacchini che approfondirà il tema “Cibo e ambiente: gli impatti nascosti che non sempre vediamo”.Venerdì 5 maggio nella sala del centro anziani di Tassullo (ore 20.30) Bertaccini parlerà di “Cambiamenti climatici e alimentazione, una stretta correlazione”. Infine, venerdì 12 maggio l'aula magna di Tuenno ospiterà alle 20.30 l'incontro guidato dal nutrizionista Andrea Trebo “Alimentazione sana e sostenibile: connubio impossibile?”.Costo complessivo di 10 euro per le tre serate o di 5 euro per le singole serate (ingresso gratuito per gli studenti). Informazioni alla coop la Minela o in biblioteca.






";;2017-04-28T20:30:00+02:00;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;
85ff3b269f42a3bac93b073257551da2;2017-04-22T18:24:07+02:00;2017-04-22T18:34:26+02:00;"Pesca sportiva, primo raduno tenkara val di Tovel";;;;"Il Gruppo sportivo pescatori di Tuenno organizza sabato 13 maggio il primo raduno di tenkara della val di Tovel. L’evento ha lo scopo di diffondere la tecnica tenkara e far conoscere il territorio dell'ex lago rosso e della val di Non a chi viene da fuori. Il raduno sarà peraltro seguito da una troupe del Canale 236 &quot;Pesca e Caccia&quot; di Sky, che girerà un'intera puntata dedicata a Tovel. Il ritorno d'immagine per il nostro territorio è garantito dalla copertura a livello nazionale del programma realizzato.&quot;Abbiamo deciso di provare ad andare contro corrente, a cambiare rotta, distinguendoci dalla massa e promuovendo un evento che vada oltre la competizione, che miri più al godimento derivante dalla pesca in ambiente selvaggio e sano come quello di cui disponiamo&quot; spiega il presidente dell'associazione Massimo Pallaver. Peculiarità dell'evento sarà quello di chiedere a tutti i partecipanti di praticare il Catch &amp; Release, ossia non trattenere il pesce ma liberarlo, senza arrecare danno, nel suo ambiente naturale. Questo tipo di approccio trova sempre più consensi fra i pescatori di ogni età che non vivono più la pesca come fonte di sostentamento ma come una pratica ricreativa. L' obbligo, durante l' evento, si propone come gesto propedeutico atto a sensibilizzare tutti coloro che si avvicinano al mondo della pesca.Attualmente in Trentino ci sono pochissime persone che praticano la Tenkara, tecnica di pesca minimalista che prevede l’utilizzo di una canna senza mulinello, lenza ed una mosca artificiale. Adatta prevalentemente ai torrenti montani, si sposa perfettamente con l’idea di pesca sostenibile e rispettosa dell’ambiente e del pescato. A tale scopo la pesca sarà assolutamente &quot;Catch &amp; Release&quot;. Per chi si cimenta per la prima volta con questa tecnica, sarà attivato un programma specifico di avvicinamento alla tecnica con attrezzatura messa a disposizione gratuitamente dagli sponsor. &quot;Vogliamo portare 35 persone da fuori provincia a pescare, a scoprire il nostro territorio ed, allo stesso tempo, far conoscere ai nostri pescatori un nuovo modo di pescare&quot; sottolinea Pallaver.La manifestazione si svolgerà nella giornate del 13 maggio, con la possibilità di pescare accompagnati da guide locali nella giornata di domenica 14. I partecipanti saranno accompagnati dagli esperti pescatori del Gruppo Sportivo Pescatori Tuenno e dell'Associazione Pescatori Val di Non alla scoperta dei torrenti e delle acque sparse nel territorio della nostra comunità. L'obiettivo è che molti degli ospiti si trattengano pernottando nelle strutture turistico-alberghiere della zona.Per iscriversi, basta scrivere all’indirizzo e-mail massimo.pallaver@gmail.com (allegando la ricevuta del versamento di 40 euro): per i dettagli scarica il file di presentazione.";http://www.comune.villedanaunia.tn.it/content/download/6915/75487/2/Programma_Raduno_Tenkara_Val_di_Tovel-2.pdf;2017-05-13T08:00:00+02:00;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;
64c2a1e6a805267d15a0229bd15660eb;2017-04-21T00:46:35+02:00;2017-04-21T00:58:15+02:00;"Tuenno, spettacolo teatrale ""Pareria de sì""";;;;"La Filodrammatica 4 Ville   presenta lo spettacolo &quot;Pareria de sì&quot; con testo e regia di Erman Franco Dalpiaz. La rappresentazione della commedia in dialetto trentino è in programma sabato 22 alle 21 al teatro parrocchiale di Tuenno. Sul palco saliranno Tiziano Poletti, Filippo Fedrizzi ed Elisa Lorenzoni, sia il ceppo storico composto da Federico Valentini, Susanna Menapace, Diego Santini e Jessica Zambiasi, oltre allo stesso Erman Franco Dalpiaz. Prezioso è il lavoro dei tecnici di scena Daniele Vender, Matteo Zambiasi, Manuel Casari e Luca Albertini.";;2017-04-22T21:00:00+02:00;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;
1fe885f93917355b2f12457aa01c9efc;2017-04-15T18:00:35+02:00;2017-04-15T18:00:35+02:00;"Campo, serata ""Le piante ornamentali""";;;;"Nella sala ex Bohne a Campo Tassullo, mercoledì 19 alle 20.30 si terrà un incontro sulla cura e la gestione delle piante ornamentali promosso dalla Consulta frazionale e dall'associazione Ciamp, in collaborazione con il Comune di Ville d'Anaunia. Un'iniziativa che punta a promuovere la cura degli spazi urbani, e nel corso della quale si parlerà del significato delle piante in ambito urbano; delle esigenze delle piante e delle forme che possono assumere. Relatore dell'incontro - al quale possono partecipare tutti gli interessati - è il professor Lorenzo Adami, che presenterà anche alcuni esempi di composizione.






";;2017-04-19T20:30:00+02:00;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;
fcab8bb12cb6751ed761972dbc733e2a;2017-04-14T14:04:52+02:00;2017-04-14T14:20:14+02:00;"Giornata Ecologica - Siamo tutti responsabili del nostro territorio.";"Giornata Ecologica";/var/villedanaunia/storage/images/comunicazione/informazione/eventi/giornata-ecologica/74422-1-ita-IT/Giornata-Ecologica.png;;"Domenica 30 aprile il Comune di Ville d'Anaunia, con il gruppo Alpini, i Corpi dei Vigili del Fuoco di Nanno, Tassullo e Tuenno, e le numerose associazioni sul territorio organizza la giornata ecologica.Lo scopo è duplice: ripulire il territorio dall’abbandono dei rifiuti, ridare vita a qualche luogo in cattivo stato di conservazione e promuovere l'educazione ambientale. Si invitano i cittadini che volessero partecipare a segnalare la propria disponibilità presso gli sportelli comunali, contattando i membri delle Consulte o inviando una e-mail (romina.menapace@comune.villedanaunia.tn.it) entro lunedì 24 aprile, in modo da organizzare al meglio il lavoro.Allo stesso modo è possibile segnalare le zone da ripulire.Domenica, al termine dell'attività, sarà offerto il pranzo a tutti i partecipanti.";;2017-04-30T08:30:00+02:00;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;
59ee16767f54a5bc43fb1639a0580476;2017-04-12T17:58:55+02:00;2017-04-13T17:54:03+02:00;"Giocando con la tua bici";;;;"“Giocando con la tua bici” è il titolo dell'iniziativa promossa dalla Scuola di ciclismo fuoristrada delle valli di Non e Sole, alla quale ha aderito il nostro Comune. Un'opportunità per tutte le ragazze e i ragazzi del territorio, che consentirà di giocare con la propria mountain bike (anche nei boschi) e divertirsi con gli amici. L'appuntamento è per giovedì 20 aprile al malghetto di Tassullo alle ore 18.15. Ci si può iscrivere fino a lunedì 18 presso le scuole, nelle biblioteche, o attraverso il sito www.scuolabicivaldinonesole.com. Il 3 giugno ci sarà il gran finale al campo scuola del Malghetto con giochi, esibizioni, premiazione e... spaghettata per tutti (ragazzi e genitori). Per ulteriori informazioni basta contattare il maestro Giulio Mendini al numero 335.8214766.






";http://www.comune.villedanaunia.tn.it/content/download/6769/74147/4/MANIFESTO-GIOCANDO-fc-con-foto.pdf;2017-04-20T18:15:00+02:00;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;
