id,legalName,openingHours,telephone,email,url,sports,location
5,,,,,,[12],1225.0
5,,,,,,[12],
5,,,,,,[110],1227.0
5,,,,,,[12],1228.0
5,,,,,,[12],1229.0
5,,,,,,[12],1230.0
5,,,,,,[65],1231.0
5,,,,,,[12],1231.0
5,,,,,,[12],1232.0
5,,,,,,[97],1232.0
5,,,,,,[97],1233.0
5,,,,,,[98],1234.0
5,,,,,,[60],1235.0
5,,,,,,[97],898.0
5,,,,,,[12],1236.0
5,,,,,,[65],
5,,,,,,[60],
5,,,,,,[60],1386.0
5,,,,,,[12],1239.0
5,,,,,,[97],1239.0
5,,,,,,[121],1239.0
5,,,,,,[97],1240.0
5,,,,,,[97],1241.0
5,,,,,,[12],1241.0
5,,,,,,[12],1242.0
5,,,,,,[12],1243.0
115,Campo da calcio di Fraveggio,,,,,[12],1244.0
5,,,,,,[12],1245.0
5,,,,,,[12],1246.0
5,,,,,,[12],1247.0
5,,,,,,[97],1247.0
5,,,,,,[97],1248.0
5,,,,,,[97],1084.0
5,,,,,,[97],1249.0
5,,,,,,[109],780.0
5,,,,,,[12],780.0
5,,,,,,[110],1250.0
5,,,,,,[12],1251.0
116,Campo bocce Lundo,,,,,[118],1252.0
5,,,,,,[97],1253.0
5,,,,,,[97],1254.0
5,,,,,,[97],1255.0
5,,,,,,[97],1256.0
5,,,,,,[60],1257.0
5,,,,,,[60],1257.0
5,,,,,,[60],1257.0
5,,,,,,[60],1257.0
5,,,,,,[65],1258.0
5,,,,,,[60],1259.0
5,,,,,,[97],1260.0
5,,,,,,[120],1261.0
5,,,,,,[12],1262.0
5,,,,,,[12],1263.0
5,,,,,,[12],1264.0
117,Circolo Bocce,,,,,[110],1265.0
5,,,,,,[120],1103.0
5,,,,,,[12],1266.0
5,,,,,,[12],
5,,,,,,[60],1268.0
5,,,,,,[97],1269.0
5,,,,,,[121],1270.0
5,,,,,,[65],1271.0
5,,,,,,[97],1270.0
5,,,,,,[97],1241.0
5,,,,,,[60],1272.0
5,,,,,,[110],1273.0
5,,,,,,[12],1274.0
5,,,,,,[12],1275.0
5,,,,,,[12],1276.0
5,,,,,,[97],1277.0
5,,,,,,[12],1277.0
5,,,,,,[109],1278.0
5,,,,,,[60],1279.0
5,,,,,,[97],1279.0
5,,,,,,[60],1280.0
5,,,,,,[97],1281.0
5,,,,,,[97],1282.0
5,,,,,,[97],1283.0
5,,,,,,[12],1284.0
5,,,,,,[60],1285.0
5,,,,,,[98],799.0
5,,,,,,[97],1286.0
5,,,,,,[97],1287.0
5,,,,,,[118],1288.0
118,Forest Park,10:00-17:30,"+39 0461 586978, +39 334 1624948",info@forestpark.it,http://www.forestpark.it/,[4],1289.0
5,,,,,,[112],1290.0
5,,,,,,[12],1029.0
5,,,,,,[97],1291.0
5,,,,,,[30],1292.0
5,,,,,,[12],672.0
119,Campo sportivo Oratorio Castello Tesino,,,,,[12],1293.0
5,,,,,,[98],1294.0
5,,,,,,[120],1294.0
5,,,,,,[12],1295.0
5,,,,,,[97],923.0
5,,,,,,[134],1296.0
5,,,,,,[65],1297.0
5,,,,,,[12],1298.0
5,,,,,,[97],1299.0
5,,,,,,[12],1299.0
5,,,,,,[97],925.0
5,,,,,,[97],1300.0
5,,,,,,[97],1300.0
5,,,,,,[97],1300.0
120,campo da tennis,,,,,[97],
121,campo da bocce,,,,,[118],1302.0
108,campetto,,,,,[12],1303.0
5,,,,,,[12],894.0
5,,,,,,[97],1304.0
5,,,,,,[97],1304.0
5,,,,,,[12],1305.0
5,,,,,,[12],1306.0
5,,,,,,[97],1307.0
5,,,,,,[12],1308.0
5,,,,,,[12],1309.0
5,,,,,,[65],1309.0
5,,,,,,[115],1310.0
5,,,,,,[60],1311.0
5,,,,,,[12],1312.0
5,,,,,,[97],1313.0
122,Compagnia Arcieri Altopiano di Pinè,,,,,[126],1314.0
123,Decollo VoloLiberoTrentino,,,,,[115],1315.0
124,Crossodromo Il Ciclamino,,,,,[119],
5,,,,,,[12],1317.0
5,,,,,,[109],1318.0
5,,,,,,[65],1319.0
5,,,,,,[126],1320.0
125,Campo di calcio della parrocchia di Canale,,,,,[12],1321.0
5,,,,,,[97],1322.0
5,,,,,,[12],1323.0
126,Ice Stadium,,,,www.daoneicemaster.it,[4],1324.0
5,,,,,,[97],1325.0
5,,,,,,[12],1326.0
5,,,,,,[97],1327.0
5,,,,,,[97],894.0
5,,,,,,[12],1328.0
5,,,,,,[97],1329.0
127,Campo da Pallavolo,,,,,[65],1330.0
128,Campo da Basket,,,,,[60],1331.0
5,,,,,,[97],1332.0
5,,,,,,[12],732.0
5,,,,,,[97],1333.0
5,,,,,,[97],1334.0
5,,,,,,[65],1335.0
5,,,,,,[12],1336.0
129,Campo da calcio di Lon,,,,,[12],1337.0
5,,,,,,[12],1127.0
5,,,,,,[65],1338.0
130,campo da basket Luigi Einaudi,,,,,[60],1339.0
5,,,,,,[12],1340.0
5,,,,,,[65],1341.0
5,,,,,,[110],1342.0
5,,,,,,[12],911.0
131,Campo di bocce,,,,,[118],1343.0
132,Pian del Gac - campo di aeromodellismo,,,,https://www.gatrentino.it/,[130],1344.0
133,Campo volo margone,,,,https://www.gatrentino.it/,[130],1345.0
5,,,,,,[60],1346.0
5,,,,,,[97],1347.0
5,,,,,,[12],1347.0
5,,,,,,[60],1348.0
5,,,,,,[65],1349.0
5,,,,,,[97],
5,,,,,,[97],1351.0
5,,,,,,[120],
5,,,,,,[12],1353.0
5,,,,,,[12],1353.0
5,,,,,,[120],1354.0
5,,,,,,[12],1354.0
5,,,,,,[12],1355.0
5,,,,,,[97],1356.0
5,,,,,,[12],685.0
5,,,,,,[12],1357.0
5,,,,,,[65],1357.0
5,,,,,,[60],1357.0
5,,,,,,[97],1358.0
5,,,,,,[12],
5,,,,,,[12],1360.0
5,,,,,,[120],1361.0
5,,,,,,[97],1362.0
5,,,,,,[60],1363.0
5,,,,,,[12],1364.0
5,,,,,,[97],1365.0
5,,,,,,[97],1366.0
5,,,,,,[12],1367.0
5,,,,,,[65],751.0
5,,,,,,[60],1368.0
5,,,,,,[12],1368.0
5,,,,,,[12],1368.0
5,,,,,,[109],1369.0
5,,,,,,[97],1370.0
5,,,,,,[97],1371.0
5,,,,,,[12],1372.0
5,,,,,,[60],795.0
5,,,,,,[12],795.0
5,,,,,,[65],795.0
5,,,,,,[97],1373.0
134,Campetto dell'oratorio,,,,,[12],1374.0
5,,,,,,[97],1375.0
5,,,,,,[12],1376.0
5,,,,,,[110],928.0
5,,,,,,[110],928.0
5,,,,,,[60],965.0
5,,,,,,[12],1377.0
5,,,,,,[120],965.0
5,,,,,,[12],965.0
5,,,,,,[12],
5,,,,,,[60],955.0
5,,,,,,[12],1378.0
5,,,,,,[60],1349.0
5,,,,,,[120],1379.0
5,,,,,,[12],1380.0
5,,,,,,[109],1381.0
5,,,,,,[109],1381.0
5,,,,,,[12],1382.0
5,,,,,,[12],873.0
5,,,,,,[65],591.0
5,,,,,,[65],1383.0
5,,,,,,[60],1384.0
5,,,,,,[12],1385.0
5,,,,,,[12],1386.0
5,,,,,,[12],1387.0
5,,,,,,[65],1388.0
5,,,,,,[12],1389.0
5,,,,,,[65],1387.0
5,,,,,,[12],1390.0
135,Stadio comunale,,,,,[12],
5,,,,,,[12],1391.0
5,,,,,,[12],1392.0
5,,,,,,[97],1393.0
5,,,,,,[60],1393.0
5,,,,,,[12],668.0
5,,,,,,[110],1147.0
5,,,,,,[12],1254.0
5,,,,,,[97],774.0
5,,,,,,[97],774.0
5,,,,,,[12],892.0
5,,,,,,[120],1394.0
5,,,,,,[97],1395.0
5,,,,,,[97],1396.0
5,,,,,,[12],1397.0
5,,,,,,[109],1398.0
5,,,,,,[109],980.0
5,,,,,,[110],1398.0
5,,,,,,[60],1322.0
5,,,,,,[12],624.0
5,,,,,,[97],1399.0
136,Sporting Center,,,,,[97],1400.0
137,Minigolf Predazzo,,,,,[38],1401.0
5,,,,,,[12],1402.0
5,,,,,,[97],1403.0
5,,,,,,[120],1404.0
5,,,,,,[12],1405.0
5,,,,,,[60],1406.0
5,,,,,,[97],1407.0
5,,,,,,[97],1408.0
5,,,,,,[12],1408.0
5,,,,,,"[97, 60, 65]",1409.0
5,,,,,,[12],1410.0
5,,,,,,[12],902.0
5,,,,,,[60],1411.0
5,,,,,,[65],1411.0
5,,,,,,[77],1004.0
5,,,,,,[77],1004.0
138,campo calcetto/tennis,,,,,[12],1412.0
5,,,,,,[120],1413.0
5,,,,,,[12],1029.0
5,,,,,,[110],1029.0
5,,,,,,[60],1414.0
5,,,,,,[12],1415.0
139,Maneggio Dallapiccola,,,,,[109],1416.0
5,,,,,,[109],1417.0
5,,,,,,[60],1418.0
140,Hot tub,,,,,[58],1419.0
5,,,,,,[60],1420.0
5,,,,,,[98],1421.0
5,,,,,,[97],1422.0
5,,,,,,[97],1422.0
5,,,,,,[97],1423.0
141,Campo Sant'Agnese,,,,,[12],1424.0
5,,,,,,[12],
5,,,,,,[12],1425.0
5,,,,,,[120],878.0
5,,,,,,[60],909.0
142,Campo da beach,,,,,[120],1426.0
5,,,,,,[65],1427.0
5,,,,,,[110],1428.0
5,,,,,,[62],1429.0
143,Skate Park,,,,,[112],1430.0
5,,,,,,[12],1431.0
5,,,,,,[12],1432.0
5,,,,,,[12],
5,,,,,,[12],1275.0
5,,,,,,[12],1434.0
5,,,,,,"[65, 135]",1435.0
5,,,,,,[60],1436.0
5,,,,,,[12],1437.0
5,,,,,,[12],729.0
5,,,,,,[12],1438.0
5,,,,,,[97],1439.0
5,,,,,,[12],1440.0
5,,,,,,[97],921.0
5,,,,,,[97],921.0
5,,,,,,[65],603.0
144,Euromix Motors - Off-road Experience,,,,,[128],1441.0
145,Crossodromo di Coredo,,,,,[128],1442.0
5,,,,,,[12],1443.0
5,,,,,,[65],1444.0
5,,,,,,[97],1445.0
5,,,,,,[65],1446.0
5,,,,,,[12],1447.0
5,,,,,,[12],1448.0
146,Palestra San Giovanni Bosco,,,,,"[31, 4]",1449.0
5,,,,,,[12],1450.0
5,,,,,,[12],1451.0
5,,,,,,[12],1452.0
5,,,,,,[118],1453.0
5,,,,,,[118],1453.0
5,,,,,,[65],1453.0
5,,,,,,[12],1454.0
5,,,,,,[65],1455.0
5,,,,,,[60],1456.0
5,,,,,,[12],1457.0
5,,,,,,[136],694.0
5,,,,,,[12],1458.0
5,,,,,,[97],1459.0
5,,,,,,[12],1460.0
5,,,,,,[12],1461.0
5,,,,,,[12],1462.0
5,,,,,,[12],1463.0
5,,,,,,[12],1464.0
5,,,,,,[97],1465.0
5,,,,,,[109],1466.0
5,,,,,,[12],1467.0
5,,,,,,[12],1467.0
5,,,,,,[12],1468.0
5,,,,,,[60],1469.0
5,,,,,,[120],1225.0
5,,,,,,[120],1470.0
5,,,,,,[109],1471.0
5,,,,,,[120],1472.0
5,,,,,,[110],952.0
5,,,,,,[12],1473.0
5,,,,,,[110],1435.0
5,,,,,,[110],1435.0
5,,,,,,[120],
5,,,,,,[12],1474.0
5,,,,,,[12],1475.0
5,,,,,,[120],1405.0
5,,,,,,[12],1476.0
5,,,,,,[12],1406.0
5,,,,,,[12],1413.0
5,,,,,,[112],1266.0
5,,,,,,[60],1477.0
5,,,,,,[12],1478.0
5,,,,,,[65],1478.0
147,Climbing Stadium Arco Rock,,,,https://www.mountime.com/en/climbing-stadium-arco-rock-master.html,[4],1479.0
5,,,,,,[97],1074.0
5,,,,,,[60],1480.0
43,Campo da calcio,,,,,[12],1481.0
5,,,,,,[12],1466.0
5,,,,,,"[97, 30]",938.0
5,,,,,,[12],1482.0
5,,,,,,[12],1483.0
5,,,,,,[109],940.0
5,,,,,,[12],1484.0
5,,,,,,[120],1485.0
5,,,,,,[60],1486.0
5,,,,,,[12],1486.0
5,,,,,,[120],1487.0
5,,,,,,[120],1488.0
5,,,,,,[12],1489.0
5,,,,,,[97],1490.0
5,,,,,,[109],1491.0
5,,,,,,[97],1492.0
5,,,,,,[12],1493.0
5,,,,,,[120],1494.0
5,,,,,,[97],1495.0
5,,,,,,[77],1496.0
5,,,,,,[77],1496.0
5,,,,,,[77],1496.0
5,,,,,,[97],938.0
148,Poligono di tiro,,,,,[133],872.0
5,,,,,,[12],1497.0
5,,,,,,[12],1498.0
5,,,,,,[12],1369.0
149,Campo polivalente,,,,,"[60, 65]",1499.0
5,,,,,,[97],1031.0
5,,,,,,[97],1500.0
8,Bocciodromo,,,,,[110],
5,,,,,,[60],1502.0
5,,,,,,[60],1503.0
5,,,,,,"[97, 65]",1504.0
5,,,,,,[109],1505.0
5,,,,,,[12],1506.0
5,,,,,,[120],1507.0
5,,,,,,[97],1508.0
5,,,,,,[60],1509.0
5,,,,,,[12],967.0
5,,,,,,[12],856.0
5,,,,,,[98],821.0
150,Campo sportivo sintetico di San Martino,,,,,[12],1511.0
5,,,,,,[12],1512.0
5,,,,,,[12],1513.0
5,,,,,,[120],1004.0
5,,,,,,[112],1004.0
5,,,,,,[12],1514.0
5,,,,,,[112],1515.0
5,,,,,,[97],1127.0
5,,,,,,[12],1403.0
5,,,,,,[12],1516.0
5,,,,,,[97],1516.0
5,,,,,,[65],1517.0
5,,,,,,[112],1388.0
5,,,,,,[97],738.0
5,,,,,,[97],738.0
5,,,,,,[97],1518.0
5,,,,,,"[12, 65]",1519.0
5,,,,,,[12],1520.0
5,,,,,,[60],1521.0
5,,,,,,[12],1521.0
5,,,,,,[60],1522.0
5,,,,,,[120],1522.0
5,,,,,,[12],1523.0
5,,,,,,[97],1524.0
5,,,,,,[12],1525.0
151,"Circolo Tennis ""Umberto Grillo"" Le Arcade",,,,,[97],1025.0
5,,,,,,[97],1526.0
5,,,,,,[12],1527.0
5,,,,,,[97],1528.0
5,,,,,,[12],1529.0
5,,,,,,[60],1530.0
5,,,,,,[97],1530.0
5,,,,,,[97],1531.0
5,,,,,,[12],1532.0
5,,,,,,[12],922.0
5,,,,,,[60],680.0
5,,,,,,[12],1533.0
5,,,,,,[109],1271.0
5,,,,,,[12],1534.0
5,,,,,,[60],1534.0
5,,,,,,[12],1535.0
5,,,,,,[12],1536.0
5,,,,,,[120],1278.0
152,Campo Padel,,,,,[137],1537.0
5,,,,,,[97],723.0
5,,,,,,[110],610.0
5,,,,,,[60],610.0
5,,,,,,[109],878.0
5,,,,,,[12],1538.0
5,,,,,,[12],1539.0
5,,,,,,[60],1539.0
5,,,,,,[65],1539.0
5,,,,,,[12],1540.0
5,,,,,,[97],1541.0
5,,,,,,[97],717.0
5,,,,,,[97],1542.0
5,,,,,,[12],1543.0
5,,,,,,[12],1544.0
5,,,,,,[12],1545.0
5,,,,,,[60],1546.0
5,,,,,,[136],1547.0
5,,,,,,[97],795.0
5,,,,,,[97],795.0
5,,,,,,[97],795.0
5,,,,,,[97],795.0
5,,,,,,[12],1548.0
5,,,,,,[60],824.0
5,,,,,,[120],824.0
5,,,,,,[97],1549.0
5,,,,,,[97],754.0
5,,,,,,[65],1550.0
5,,,,,,[120],1550.0
5,,,,,,"[120, 65]",1551.0
5,,,,,,[110],1487.0
153,Circolo Tennis Baldresca,,,,,[97],1552.0
154,Circolo tennis Baldresca,,,,,[97],1552.0
5,,,,,,[97],1552.0
5,,,,,,[97],1553.0
155,Tiro a segno nazionale,,,,https://www.tsnrovereto.it/,[133],1554.0
156,Centro Natatorio Comunale,,,,,[58],1555.0
5,,,,,,[97],1102.0
5,,,,,,[60],1556.0
5,,,,,,[12],1556.0
5,,,,,,[12],1557.0
5,,,,,,[114],1558.0
5,,,,,,[60],1124.0
5,,,,,,[138],1559.0
5,,,,,,[97],1178.0
5,,,,,,[12],1560.0
5,,,,,,[65],1560.0
5,,,,,,[12],1561.0
5,,,,,,[65],1562.0
5,,,,,,[12],1246.0
5,,,,,,[60],1278.0
5,,,,,,[139],1261.0
5,,,,,,[60],1563.0
5,,,,,,[97],1018.0
5,,,,,,[12],1018.0
5,,,,,,[12],951.0
5,,,,,,[120],1127.0
5,,,,,,[109],1564.0
157,Skate Park Ceniga,,,,,[112],1565.0
5,,,,,,[12],
5,,,,,,[97],1567.0
5,,,,,,[110],1567.0
5,,,,,,"[12, 60]",1568.0
5,,,,,,[110],769.0
5,,,,,,"[12, 76]",1569.0
5,,,,,,[60],1569.0
5,,,,,,"[60, 65]",1570.0
5,,,,,,[12],1571.0
5,,,,,,[12],1572.0
5,,,,,,[97],1573.0
5,,,,,,[110],1574.0
158,Piscina Comunale di Predazzo,,,,,[58],1575.0
5,,,,,,[17],1576.0
159,"Campo da calcio ""O. Mantovan""",,,,,[12],614.0
5,,,,,,[97],1577.0
5,,,,,,[109],1578.0
5,,,,,,[12],1579.0
5,,,,,,[97],1241.0
160,Campo atletica Masen,,,,,[122],1580.0
5,,,,,,[12],1272.0
5,,,,,,[65],1132.0
5,,,,,,[12],1581.0
5,,,,,,[120],1581.0
5,,,,,,[97],1582.0
5,,,,,,[12],1583.0
5,,,,,,[65],1152.0
5,,,,,,[4],1295.0
5,,,,,,[110],714.0
5,,,,,,[120],714.0
5,,,,,,[12],1584.0
5,,,,,,[110],1584.0
5,,,,,,[97],1585.0
5,,,,,,[97],1585.0
5,,,,,,[97],1585.0
5,,,,,,[98],1586.0
5,,,,,,[12],1587.0
5,,,,,,[97],1586.0
5,,,,,,[97],1588.0
161,A.S.D. Arcieri Virtus,,,,,[126],1589.0
5,,,,,,[12],1590.0
5,,,,,,[120],1591.0
5,,,,,,[65],919.0
5,,,,,,[60],1592.0
162,Centro sportivo Cesare Malossini,,,,,"[12, 8, 112]",1593.0
5,,,,,,[60],1594.0
163,Skate park Predazzo,,,,,[112],1595.0
5,,,,,,[97],874.0
5,,,,,,[117],1570.0
5,,,,,,[120],1385.0
5,,,,,,[60],1385.0
5,,,,,,[12],1596.0
164,Trento Padel,Mo-Su 08:00-23:30,,,,[137],1597.0
5,,,,,,[60],1598.0
5,,,,,,[97],1599.0
5,,,,,,[12],1600.0
5,,,,,,[110],1601.0
5,,,,,,[12],1602.0
5,,,,,,[60],1599.0
5,,,,,,[60],1603.0
5,,,,,,[60],1604.0
5,,,,,,[12],1604.0
5,,,,,,[65],1604.0
5,,,,,,[12],1604.0
5,,,,,,[110],976.0
5,,,,,,[98],693.0
5,,,,,,[98],1605.0
5,,,,,,[98],1606.0
5,,,,,,[136],1607.0
5,,,,,,[60],1608.0
5,,,,,,[98],693.0
5,,,,,,[12],1609.0
5,,,,,,[110],1610.0
5,,,,,,[60],1611.0
5,,,,,,[65],746.0
5,,,,,,[65],746.0
5,,,,,,[65],869.0
5,,,,,,[60],869.0
5,,,,,,[115],1612.0
5,,,,,,[121],982.0
5,,,,,,[65],813.0
5,,,,,,[97],963.0
5,,,,,,[12],1613.0
5,,,,,,[109],1614.0
5,,,,,,[12],1615.0
5,,,,,,[109],1616.0
5,,,,,,[97],1617.0
5,,,,,,[97],1618.0
5,,,,,,[12],1619.0
5,,,,,,[60],1620.0
5,,,,,,[120],1621.0
165,Paintball Park Trento,,,,https://www.paintballtrento.it/,[140],1622.0
5,,,,,,[12],1623.0
5,,,,,,[60],1624.0
5,,,,,,[12],1625.0
5,,,,,,[12],1626.0
166,Pizzocol,,,,,[4],1627.0
167,Al Coel,,,,,[4],1628.0
168,Finale Ampola,,,,,[4],1629.0
169,Futur Ampola,,,,,[4],1630.0
170,Corna dal Vescof,,,,,[4],1631.0
171,Massi di Gaggiolo,,,,,[4],1632.0
172,Torre di Pietramurata,,,,,[4],1633.0
5,,,,,,[60],1060.0
5,,,,,,[97],1634.0
5,,,,,,[12],824.0
5,,,,,,[60],1635.0
5,,,,,,[12],1636.0
5,,,,,,[60],1636.0
5,,,,,,[97],1334.0
5,,,,,,[120],1563.0
5,,,,,,[12],1637.0
5,,,,,,[97],1336.0
5,,,,,,[122],1638.0
5,,,,,,[65],1639.0
5,,,,,,[109],1640.0
5,,,,,,[65],703.0
5,,,,,,[12],1067.0
173,Montagnoli Adventure Park,Jun-Sep Mo-Su 10:00-17:30,+393479556627,,,[141],1641.0
5,,,,,,[60],1642.0
5,,,,,,[12],1076.0
5,,,,,,[12],1643.0
5,,,,,,[120],813.0
5,,,,,,[120],813.0
5,,,,,,[65],1311.0
5,,,,,,[110],1644.0
5,,,,,,[60],707.0
5,,,,,,[97],1645.0
5,,,,,,[110],1362.0
174,Compagnia Arcieri Tridentini Aquila Nera,,,,http://arcieritridentini.it/,[126],1646.0
5,,,,,,[120],1647.0
175,Padel Trento Arena,,,,,[137],1648.0
5,,,,,,[12],1649.0
5,,,,,,[98],1650.0
5,,,,,,[110],1651.0
5,,,,,,[97],1652.0
5,,,,,,[8],1380.0
176,Atterraggio Cermis,,,,,[115],1653.0
177,Atterraggio Masi,,,,,[115],1654.0
178,Decollo Paion,,,,,[115],1655.0
5,,,,,,[97],1059.0
5,,,,,,[12],1656.0
5,,,,,,[110],1657.0
5,,,,,,[97],1658.0
5,,,,,,[12],1659.0
5,,,,,,[97],1407.0
5,,,,,,[97],1660.0
5,,,,,,[97],1661.0
5,,,,,,[97],793.0
5,,,,,,[12],1662.0
5,,,,,,[120],1662.0
5,,,,,,[12],1230.0
5,,,,,,[12],1663.0
5,,,,,,[97],1241.0
5,,,,,,[97],1241.0
5,,,,,,[97],1241.0
5,,,,,,[97],1241.0
5,,,,,,[60],1241.0
5,,,,,,[97],1241.0
5,,,,,,[97],1241.0
5,,,,,,[109],1664.0
5,,,,,,[109],1664.0
5,,,,,,[109],1665.0
5,,,,,,[109],1666.0
5,,,,,,[109],1667.0
5,,,,,,[109],1667.0
5,,,,,,[109],1666.0
5,,,,,,[137],839.0
5,,,,,,[12],792.0
5,,,,,,[60],1669.0
5,,,,,,[120],1376.0
5,,,,,,[122],
5,,,,,,[122],
5,,,,,,[122],1216.0
5,,,,,,[122],
5,,,,,,[122],1376.0
143,Skate Park,,,,,[112],1671.0
5,,,,,,[12],1672.0
179,Landingplace Barco 2 - Atterraggio Volo Libero Trentino,,,,,[115],1673.0
5,,,,,,[12],1674.0
5,,,,,,[109],1675.0
5,,,,,,[97],973.0
5,,,,,,[97],973.0
5,,,,,,[97],1676.0
5,,,,,,[110],1270.0
5,,,,,,[12],1677.0
5,,,,,,[12],1678.0
5,,,,,,"[60, 12]",1679.0
5,,,,,,[109],1505.0
5,,,,,,[12],1680.0
5,,,,,,[12],1681.0
5,,,,,,[60],1264.0
5,,,,,,[12],1682.0
5,,,,,,[12],1683.0
180,Decollo Corno Nero,,,,,[115],1684.0
181,Atterraggio Parapendio,,,,,[115],1685.0
5,,,,,,[109],1413.0
5,,,,,,[97],1686.0
5,,,,,,[17],1155.0
5,,,,,,[60],699.0
182,Moda Sport,,,,,"[12, 97, 137]",838.0
5,,,,,,[12],1086.0
5,,,,,,[12],1687.0
5,,,,,,[60],1688.0
183,Padel Hall,,,,,[137],1689.0
5,,,,,,[120],718.0
5,,,,,,[60],1690.0
5,,,,,,[60],1691.0
5,,,,,,[97],1692.0
5,,,,,,[97],1693.0
5,,,,,,[97],1692.0
5,,,,,,[133],1694.0
5,,,,,,[12],1695.0
5,,,,,,[12],1696.0
5,,,,,,[12],1697.0
5,,,,,,[12],1698.0
5,,,,,,[12],1699.0
5,,,,,,[12],1700.0
5,,,,,,[112],706.0
184,Atterraggio Col Rodella,,,,,[115],1701.0
185,Grilli,,,,,[12],1702.0
5,,,,,,[12],576.0
5,,,,,,[97],579.0
5,,,,,,[97],579.0
186,Baratieri,,,,,[12],1703.0
186,Baratieri,,,,,[12],1704.0
186,Baratieri,,,,,[12],1703.0
187,Falesia S.Siro,,,,,[4],1705.0
188,Palestra Scherma,,,,,[78],1706.0
5,,,,,,[65],1707.0
189,Palestra di Roccia Sasias,,,,,[4],1708.0
190,La Gola,,,,,[4],1709.0
191,Falesia La Gola - Pezzent Area,,,,,[4],1710.0
192,AC Fassa,,,,,[97],1711.0
193,X Rafting,,,,,"[142, 143]",1712.0
194,Molveno,,,,,[115],1713.0
5,,,,,,[98],1259.0
195,Millegrobbe,,,,,[79],1714.0
196,Corna dal Vescov,,,,http://www.caisatstoro.it/index.php/strumenti/palestra-corna-del-vescov,[4],1715.0
197,"Klettergarten ""Limarock""",,,,,[4],1716.0
198,Limarò,,,,,[4],1717.0
199,Busatte Adventure,,,,https://busatteadventure.it/,[141],1718.0
200,Falesia Belvedere Sector A,,,,,[4],1719.0
201,Falesia Belvedere Sector B,,,,,[4],1720.0
202,Falesia di Traole,,,,,[4],1721.0
5,,,,,,[109],1722.0
203,Palacurling,,,,,[22],1723.0
5,,,,,,[98],1724.0
204,House of Boxing,,,,https://www.houseofboxing.it/,[144],1725.0
5,,,,,,[98],1235.0
205,Falesia di Serrada,,,,,[4],1726.0
206,Campo di Volo VolAvisio,,,,,[145],1727.0
5,,,,,,[98],1728.0
5,,,,,,[98],1062.0
5,,,,,,[98],640.0
207,Palestra di roccia,,,,,[4],1729.0
208,Segrom - Settore Basso,,,,,[4],1730.0
5,,,,,,[98],1731.0
209,Campfour Boulder,,,,,[4],1732.0
187,Falesia S.Siro,,,,,[4],1705.0
5,,,,,,[98],1384.0
210,Falesia Massone Policromuro,,,,,[4],1733.0
5,,,,,,[98],1734.0
5,,,,,,[98],1735.0
211,Falesia della Vela - Settore B,,,,,[4],1736.0
212,Palestra di roccia Sanbàpolis,Mo-Su 09:00-23:00,,,,[4],1737.0
213,Falesia La Gola - Arcadioland,,,,,[4],1738.0
214,Piccolo Dain - Parete della Centrale,,,,,[4],1739.0
215,Centro Nautico Ekon A.S.D.,"Su 10:00-19:00, Mo 14:00-19:00, Tu-Sa 10:00-19:00",,,http://www.centronauticoekon.it,[106],1740.0
216,Palestra Naranc,,,,,[4],1741.0
217,ex centrale,,,,,[4],1742.0
218,Massi Di Prabi,,,,,[4],1743.0
219,Block A,,,,,[4],1744.0
220,Block D; Block 2,,,,,[4],1745.0
221,Block 1,,,,,[4],1746.0
222,Block 11 - Passi falsi,,,,,[4],1747.0
223,Settore B,,,,,[4],1748.0
224,Segrom - Settore Centrale,,,,,[4],1749.0
225,Babilonia,,,,,[4],1750.0
226,Fiori di Primavera,,,,,[4],1751.0
227,Sesto Senso,,,,http://www.gardaclimbing.it/settore/multipich-regina-del-lago/,[4],1752.0
228,Via Alessandro Avancini,,,,,[4],1753.0
229,Falesia Celva,,,,,[4],1754.0
230,Agriturismo Bontempelli,,,,,[109],1755.0
231,Falesia della Vela - Settore A,,,,,[4],1756.0
232,Centro Sportivo santa Cristina,,,,,"[97, 12]",1757.0
233,Falesia Sass Taià,,,,,[4],1758.0
5,,,,,,[98],690.0
234,Surfcenter Lido Blu,09:00-18:00,,,,"[146, 147]",1759.0
235,Palestra di roccia Prombis,,,,,[4],1760.0
236,Falesia Abissi,,,,,[4],1761.0
237,Muro dell'Asino,,,,https://maps.gardatrentino.it/de/tour/alpinklettern/muro-dell-asino-klettergarten--45-routen-von-4a-bis-6b-/7922669/,[4],1762.0
238,Dinosauri,,,,,[4],1763.0
239,Centro attività motorie,,,,,[31],1764.0
240,Falesia Coltura,,,,,[4],1765.0
241,GO FAST,,,,,[112],1766.0
5,,,,,,[98],1767.0
5,,,,,,[98],1357.0
242,Massi delle Traole - Settore A-G,,,,,[4],1768.0
5,,,,,,[115],1769.0
5,,,,,,[110],1770.0
243,Il Mercurio serpeggiante,,,,,[4],1771.0
244,Te lo do io il colorado,,,,,[4],1772.0
245,Lo Spigolo Nascosto,,,,,[4],1773.0
245,Lo Spigolo Nascosto,,,,,[4],1773.0
246,"Falesia ""Val Granda""",,,,,[4],1774.0
5,,,,,,[98],614.0
5,,,,,,[98],614.0
