remoteId,published,modified,Titolo,Eventuale sottotitolo,Tipo di evento,Identificativo dell'evento,Date ed orari dell'evento,Descrizione breve,Argomenti,Descrizione completa,Galleria immagini,Video,Iniziativa di cui fa parte,Destinatari,Informazioni sui destinatari,Luogo dell'evento,lat,lon,address,Presenti all'evento,E' gratuito,Informazioni sui costi,Offerta,Locandina,Allegati,Punti di contatto,Contatti,Ulteriori informazioni,Organizzatori,Informazioni sugli organizzatori,Patrocinio,Sponsor,Persone o organizzazioni che hanno composto un'opera eseguita durante l’evento,Chi presenta,Servizio di traduzione curato da,Lingue usate all'evento,Numero massimo di posti,Tempo di lettura,Parole chiave,Valutazione dell'evento,Appuntamenti,Recensione,Indicato per
,,Sabato 21 settembre il Gruppo Alpini Nago invita i cittadini alla commemorazione della riconquista del Doss Alto (3 agosto 1918) e della battaglia del 22 settembre 2018 contro l'esercito austroungarico.Programma nel dettaglio,"Ambiente
Demografia e popolazione
Istruzione
Questioni sociali
Tempo libero
Patrimonio culturale","Sabato 21 settembre il Gruppo Alpini Nago invita i cittadini alla commemorazione della riconquista del Doss Alto (3 agosto 1918) e della battaglia del 22 settembre 2018 contro l'esercito austroungarico e propone il seguente programma:Ore 13.30 Ritrovo dei partecipanti in località Malga Zurez.Ore 13.45 Partenza a piedi per Doss Alto con calzature adatte (circa 40 min. per l'andata e 70 min. per il ritorno).Ore 14.30 Alza bandiera a Doss Alto e cerimonia con deposizione di fiori ai tre cippi commemorativi.Ore 15.30 Rientro per Malga Zurez.Ore 17.30 Partenza dalla Malga, ritrovo in Piazzòla a Nago e incontro con l'Amministrazione di Nago-Torbole per un saluto di circostanza, seguirà rinfresco.",Logo Alpini Nago,,,"Adulti,Giovani,Famiglie",,Parco naturale locale del Monte Baldo,,,,,,,,Gruppo Alpini Nago,,,,,,,,,,Italiano,0,2,,,,,,,,,,,,,
,,"Sabato 5 ottobre 2024, dalle 12 alle 15, Torbole rivive il suo passato di borgo di pescatori con un pranzo in piazza Lietzmann.Ingrediente principale è il pescato fresco di giornata di Alberto Rania, l’ultimo pescatore professionale del Garda Trentino, che – nelle mani dello chef Marcello Franceschi – dà vita a un intero menu da gustare vista lago.Costo del piatto € 20,00, è richiesta la prenotazione entro le 13 del 3 ottobre (vedi descrizione completa con link per la prenotazione)In caso di maltempo l'evento sarà spostato al 6 ottobre 2024","Agricoltura, silvicoltura e pesca
Tempo libero","Torbole rivive il suo passato di borgo di pescatori con un pranzo in piazza Lietzmann, il 5 ottobre 2024 dalle 12 alle 15.Ingrediente principale è il pescato fresco di giornata di Alberto Rania, l’ultimo pescatore professionale del Garda Trentino, che – nelle mani dello chef Marcello Franceschi – dà vita a un intero menu da gustare vista lago.


Polenta di patate e farina gialla Molino Pellegrini con emulsione di sarde di lago con elio extra vergine di oliva e scalogno

Riso Vialone Nano mantecato con crema di coregone, olio extra vergine di oliva e frammenti di olive essiccate

Bocconcino di trota salmonata alla griglia con salsa al basilico


INFO &amp, FAQ:


Prenotazione entro le ore 13:00 del 3 ottobre,

Orario di ingresso: 12:00,

Durata: 3 ore,

Punto di ritrovo: Torbole sul Garda – Piazzetta Lietzmann | Google Maps,

Lingue parlate: IT – DE – EN,

Al momento della prenotazione specificare eventuali allergie o intolleranze alimentari

Bevande extra. Servizio bar disponibile in Piazza Lietzmann.



Non perdere l'occasione di gustare deliziosi piatti a base di pesce fresco. Prenota il tuo posto qui.In caso di maltempo l’evento sarà rimandato a domenica 6 ottobre.",Pesce in piazza,,,"Adulti,Anziani,Bambini,Famiglie,Giovani",,Piazza Lietzmann,,,,"€ 20,00",,https://www.comune.nago-torbole.tn.it/content/download/3830/65496/1/Pesce+in+piazza.jpg,,CENTO Consorzio Esercenti Nago-Torbole,,,,,,,,,,"Italiano,Inglese,Tedesco",0,2,,,,,,,,,,,,,
,,"L'Osservatorio per il Turismo del lago di Garda (O.T.G.) nato dalla collaborazione tra Università Cattolica del Sacro Cuore e Comunità del Garda quest'anno organizza la III edizione della Rassegna Grand Tour -&quot,I turismi emergenti: il Garda crocevia di culture, linguaggi e innovazione&quot,.I tre appuntamenti riguarderanno: 
Il Turismo Americano - Gardone Riviera - Palazzo Wimmersabato 28 settembre - inizio ore 09:30 
Il Turismo Arabo - Nago-Torbole - Colonia Pavesesabato 5 ottobre 2024 - inizio ore 09.30 (vedere programma specifico in data 5 ottobre 2024)
Il Turismo Cinese - Lazise - Chiesetta di San Nicolòsabato 12 ottobre 2024 - inzio ore 10:00Ingresso libero per informazioni  info@lagodigarda.it      0365 290411","Tempo libero
Turismo","L'Osservatorio per il Turismo del lago di Garda (O.T.G.) nato dalla collaborazione tra Università Cattolica del Sacro Cuore e Comunità del Garda quest'anno organizza la III edizione della Rassegna Grand Tour &quot,I turismi emergenti: il Garda crocevia di culture, linguaggi e innovazione&quot,.I tre appuntamenti riguarderanno: 
Il Turismo Americano - Gardone Riviera - Palazzo Wimmersabato 28 settembre - inizio ore 09:30 
Il Turismo Arabo - Nago-Torbole - Colonia Pavesesabato 5 ottobre 2024 - inizio ore 09.30
Il Turismo Cinese - Lazise - Chiesetta di San Nicolòsabato 12 ottobre 2024 - inzio ore 10:00Ingresso libero per informazioni  info@lagodigarda.it      0365 290411",Lago di Garda,,,"Adulti,Giovani",,Lago di Garda,,,,,,https://www.comune.nago-torbole.tn.it/content/download/3831/65532/4/locandina-grand-tour-2024.pdf,,Comunità del Garda,,,,,,,,,,"Inglese,Italiano",0,2,,,,,,,,,,,,,
,,"Domenica 13 ottobre 2024  si terrà sul Monte Corno di Nago la tradizionale castagnata organizzata dall'Associazione Monte Corno di Nago in collaborazione con Alpini di Nago e Comune di Nago-Torbole.Programma completo in descrizione.
Per la colazione è obbligatoria la prenotazione ntro il giorno 11 ottobre ai numeri di:
Paolo (346 7582760)
Armando (320 7603737)Orlando (331 7209626)In caso di maltempo la manifestazione sarà annullata",Tempo libero,"Domenica 13 ottobre 2024
C O L A Z I O N E
Dalle ore 09.00 alle ore 10.00 colazione con pane, burro e marmellata e dolci presso “Camp Piccol”, con bellissima vista sul lago di Garda e dintorni. Ad accompagnare la colazione ci sarà il duo musicale con violino “Toller duo”.
P R E N O T A Z I O N E   P E R  L A  C O L A Z I O N E
Posti limitati, con prenotazione entro il giorno 11 ottobre ai numeri di:
Paolo (346 7582760)
Armando (320 7603737)Orlando (331 7209626)
M E N Ù  SUCCESSIVO
Dalle ore 12.00  Panini con Carne Salada, pasta di Mortadella e Würstel, Dolce/Castagne con VinoNo prenotazioni, consumazioni fino ad esaurimento
T R A S P O R T I
Per chi avesse difficoltà a salire sarà a disposizione gratuitamente una navetta con partenza da Torbole e da Nago dalle ore 11.00 fino alle 12.00.
Partenza navetta dalla fermata corriere di Torbole e NagoRitorno verso le ore 16.00È vietato salire con il proprio automezzo
In caso di maltempo la manifestazione verrà annullataL’Organizzazione declina ogni responsabilità prima, dopo e durante la manifestazione",Castagne,,,"Adulti,Anziani,Bambini,Famiglie,Giovani",,Il Monte Corno di Nago,,,,,,https://www.comune.nago-torbole.tn.it/content/download/3836/65628/1/GARDA+DOLOM+CASTAGNATA+MONTE+CORNO+A3+2024.pdf,,Associazione Castagneto Monte Corno Nago,,,,,,,,,,Italiano,0,2,,,,,,,,,,,,,
,,"Nel contesto degli eventi collegati alla rassegna fotografica &quot,15.170 NAGO_TORBOLE Identità e Paesaggi&quot,, esposta al Forte Alto di Nago fino al prossimo 6 ottobre,  IL FOTOGRAMMA Associazione Fotografica con il Coro Castel Penede e la collaborazione del Mag Museo Alto Garda sono lieti di invitarvi alla serata &quot,RISUONA FORTE – Canto, immagini e storia a Forte Alto&quot,   VENERDI’ 27 SETTEMBRE ad ore 20.30 Presso il Forte Alto di Nago    Ingresso gratuito","Tempo libero
Patrimonio culturale","Nel contesto degli eventi collegati alla rassegna fotografica &quot,15.170 NAGO_TORBOLE Identità e Paesaggi&quot,, esposta al Forte Alto di Nago fino al prossimo 6 ottobre, IL FOTOGRAMMA Associazione Fotografica con il Coro Castel Penede e la collaborazione del Mag Museo Alto Garda sono lieti di invitarvi alla serata &quot,RISUONA FORTE – Canto, immagini e storia a Forte Alto&quot,VENERDI’ 27 SETTEMBRE ad ore 20.30  Presso il Forte Alto di Nago    Ingresso gratuito Interverranno: Coro Castel Penede (canto), Gruppo “Risuona la penna” (disegno dal vivo), Ludovico Tavernini (storia)",Risuona Forte,,,"Adulti,Anziani,Giovani",,Il Forte di Nago,,,,,,https://www.comune.nago-torbole.tn.it/content/download/3841/65709/1/RISUONA+FORTE.jpg,,"Contatti Associazione ""Il Fotogramma""",,,,,,,,,,Italiano,0,2,,,,,,,,,,,,,
,,Per la II Edizione del Festival BAGel 2024,"Istruzione
Biblioteca
Tempo libero","Cos’è l’urban sketching? L’urban sketching, semplificando al massimo, è disegnare un paesaggio urbano. Ma non a partire da una foto, né a partire da un ricordo: fare dell’urban sketching nel vero senso della parola significa abbozzare e disegnare quello che si trova davanti ai nostri occhi. Una via trafficata del centro città, una stazione ferroviaria, una piazza, le bancarelle del mercato, il portico di un palazzo antico, uno skyline, un monumento, una sala da concerto. Questi sono alcuni dei soggetti tipici dell’urban sketcher. Di solito si lavora in gruppo, ed è quello che faremo domenica 13 ottobre dalle 14.30 alle 17.30 con l'illustratore Andrea Longhi presso l'ex Colonia Pavese di TorboleIl laboratorio è su prenotazione (max 15 iscritti) dai 16 anni. In allegato semplicissime idee del materiale da portareInfo e iscrizioni 0464 549546 o nago@biblio.tn.it",Laboratorio Urban Sketching,,,"Giovani,Adulti",,Ex Colonia Pavese Torbole sul Garda,,,,,,https://www.comune.nago-torbole.tn.it/content/download/3867/66183/3/ANDREA+LONGHI+BAGEL+COMICS+post+ig+202420.jpg,https://www.comune.nago-torbole.tn.it/ocmultibinary/download/3867/66184/3/2a6aeeb0b435ac19353e43b24e6da696.jpg/file/lista%2Bmateriali.jpg,Contatti Biblioteca,,,,,,,,,,Italiano,15,2,,,,,,,,,,,,,
,,"L'Osservatorio per il Turismo del lago di Garda (O.T.G.) nato dalla collaborazione tra Università Cattolica del Sacro Cuore e Comunità del Garda quest'anno organizza la III edizione della Rassegna Grand Tour &quot, I turismi emergenti: il Garda crocevia di culture, linguaggi e innovazione&quot,.Sabato 5 ottobre, presso la ex Colonia Pavese a Torbole, si terrà a partire dalle 9.30 il convegno &quot,Il turismo arabo. La milleduesima notte: l'accoglienza culturale dei turisti arabi&quot, .Interviene il prof. Wael Farouq- Università cattolica del Sacro Cuore-MilanoIngresso libero per informazioni info@lagodigarda.it   0365 290411","Tempo libero
Turismo
Viaggi","
Programma del Convegno a Torbole in data 5 ottobre 2024  Ore 9.30 Accoglienza partecipanti.Ore 10.00 Saluti Istituzionali. Gianni Morandi - Sindaco di Nago-Torbole, Roberto Failoni - Assessore Turismo Provincia Autonoma di Trento, Silvio Rigatti - Presidente Garda Dolomiti Azienda per il turismo, Franco Tamburini - Presidente BCC del Garda.Ore 10.30 Ricerche archeologiche sul sito protostorico e romano del Doss Penede. Prof. Emanuele Vaccaro, Dott. Michele Matteazzi, dott.ssa Viviana Spinella - Università di Trento.Ore 11.00 &quot,La milleduesima notte: l'accoglienza culturale dei turisti arabi&quot, . Prof. Wael Farouq - Università Cattolica del Sacro Cuore. Ore 12.00 Riflessioni conclusive. Giovanni Gregorini - Direttore O.T.G., Maria Paola Pasini - Segretaria O.T.G., Mariastella Gelmini Presidente Comunità del GardaOre 12.15 Intervento e dibattito. Moderatore: Patrizia Avanzini - Delegato di Presidenza Comunità del Garda.Ore 14.00 Per i partecipanti al Convegno visita al Parco Archeologico di Castel Pènede.Ingresso gratuito   informazioni info@lagodigarda.it  0365290411",Lago di Garda,,,"Adulti,Giovani",,Ex Colonia Pavese Torbole sul Garda,,,,,,,https://www.comune.nago-torbole.tn.it/ocmultibinary/download/3834/65584/6/044d57fe512409d07eb7ee40d13319ab.pdf/file/Programma.pdf,Comunità del Garda,,,,,,,,,,"Inglese,Italiano",0,2,,,,,,,,,,,,,
,,"Sabato 12 ottobre alle ore 18.00 sarà inaugurata al Forte superiore di Nago la mostra &quot,Immagini di parole&quot, a cura del Gruppo Amici dell'Arte di Riva del Garda, con presentazione di Giancarla Tognoni.","Tempo libero
Patrimonio culturale","Sabato 12 ottobre alle ore 18.00 sarà inaugurata al Forte superiore di Nago la mostra &quot,Immagini di parole&quot, a cura del Gruppo Amici dell'Arte di Riva del Garda, con presentazione di Giancarla Tognoni.Il titolo &quot,Immagini di parole&quot, richiama la creatività degli artisti basata su racconti, scritti o versi che nel tempo hanno ispirato viaggiatori, poeti e scrittori che hanno soggiornato o sono transitati sulle sponde del lago di Garda e sono stati colpiti dal meraviglioso paesaggio.  Inaugurazione sabato 12 ottobre ore 18.00, ingresso gratuito.Orari di apertura lunedì chiuso, martedì-venerdì 13.30-19.30 , sabato e domenica 13.00-20.00 ",Immagini di parole,,,"Adulti,Anziani,Famiglie,Giovani",,Il Forte di Nago,0,0,,,,,,https://www.comune.nago-torbole.tn.it/content/download/3875/67140/1/Immagini+di+parole_Amici+dell%27Arte+Riva.pdf,,Contatti Biblioteca,,,,,,,,,,Italiano,0.0,2,,,,,,,,,,,
,,"Domenica 15 dicembre 2024 alle 16.30 il Comune di Nago-Torbole presenta presso il teatro-oratorio Don Bosco di Riva del Garda lo spettacolo &quot,Naso d'argento&quot,. Ingresso posto unico € 4,00, i biglietti si possono acquistare presso le biglietterie nelle date di spettacolo dalle 15.30 oppure online su www.trentinospettacoli.it",Tempo libero,"La storia prende corpo attraverso gli occhi di Lucia, eroina della fiaba di Calvino, che come le sorelle, cade nell’inganno del cattivo, ma che, a differenza delle sorelle, riesce a svelarlo nelle sue bugie, a scoprirlo nelle sue verità, a mettersi nei suoi panni, raccontandogli ciò che lui vorrebbe credere. Lucia gioca con la sua bugia, per lasciare che il cattivo resti solo con il suo inganno, e per potersi salvare. Lucia da sola “impara e capisce” e mette ciò che pratica nel “suo posto sicuro”. Un posto dove vanno messe le cose importanti, quelle che servono per diventare grandi.",Teatro a gonfie vele 24-25 ,,,"Famiglie,Bambini",,,45.890277,10.843549,Viale dei Tigli 6 38066 Riva del Garda,,,"Biglietto unico € 4,00",,https://www.comune.nago-torbole.tn.it/content/download/3904/67800/1/locandina+web24_25.jpg,,Riva in Cammino APS,,,,,,,,,,Italiano,0.0,2,,,,,,,,,,,
,,"Domenica 20 ottobre alle 17.00 presso il Forte superiore di Nago si svolgerà la presentazione del libro &quot,Franz Kafka e &quot,Il cacciatore Gracco&quot,, nell'ambito della mostra &quot,Immagini di parole&quot, curata dall'associazione Amici dell'arte di Riva.Lettura e presentazione a cura di Marina Bonometti, Franco Farina, Paolo D. Malvinni.Ingresso libero","Tempo libero
Patrimonio culturale","Domenica 20 ottobre alle 17.00 presso il Forte superiore di Nago si svolgerà la presentazione del libro &quot,Franz Kafka e &quot,Il cacciatore Gracco&quot,, nell'ambito della mostra &quot,Immagini di parole&quot, curata dall'associazione Amici dell'arte di Riva.Lettura e presentazione a cura di Marina Bonometti, Franco Farina, Paolo D. Malvinni.Franz Kafka visitò Riva nel 1909 e nel 1913 e una terza volta con il viaggio immaginario del cacciatore Gracco che approda nel suo porto in circostanze misteriose.   Ironico e terribile, il racconto fa il paio con &quot,La metamorfosi&quot,: il protagonista si trova in una situazione grottesca e inaspettata. Il primo a mettere in luce il racconto fu il filosofo Franco Rella che, intitolando un saggio &quot,Il terzo viaggio del cacciatore Gracco&quot,, identificò protagonista e autore quali vittime di una deriva sempre inattesa, non voluta e senza fine.Ingresso libero","Franz Kafka e ""Il cacciatore Gracco""",,,"Adulti,Giovani,Anziani",,Il Forte di Nago,0,0,,,,,,https://www.comune.nago-torbole.tn.it/content/download/3937/68619/1/PHOTO-2024-10-16-22-12-10.jpg,,Contatti Biblioteca,,,,,,,,,,Italiano,0.0,2,,,,,,,,,,,
,,Domenica 27 ottobre alle ore 17.00 al Forte superiore di Nago si terrà un evento unico dove poesia e musica si intrecciano in un’atmosfera suggestiva.,"Tempo libero
Patrimonio culturale","
Luciano Daldoss darà voce ai suoi versi, mentre le melodie dell’arpa, suonata da Chiara Brun, accompagneranno le letture, creando un'esperienza poetico-musicale capace di incantare e emozionare.Al termine delle letture, i partecipanti potranno godere di un piacevole momento Tea Time, con tè e deliziosi spuntini, per continuare a condividere l'atmosfera rilassante e conviviale dell’evento.",Arpa,,,"Adulti,Anziani,Famiglie,Giovani",,Il Forte di Nago,0,0,,,,,,https://www.comune.nago-torbole.tn.it/content/download/3963/69524/2/Tra+corde+e+parole+melodie+e+poesie-1.pdf,,Contatti Biblioteca,,,,,Comune di Nago-Torbole,,,,,Italiano,0.0,2,,,,,,,,,,,
,,&quot,CamminiAMO insieme&quot, 25 novembre 2024,"Questioni sociali
Integrazione sociale
Politica familiare
Protezione delle minoranze",Marcia di sensibilizzazione contro la violenza sulle donne con partenza nel territorio comunale di Dro ed arrivo ad Arco.  ,Maipiu'_logo,,,"Adulti,Anziani,Bambini,Famiglie,Giovani",,,45.959423,10.907705,Via Roma 38074 Ceniga,,,,,,,Contatti Ufficio Attività Sociali,,,,,,,,,,Italiano,0.0,2,,,,,,,,,
