remoteId,published,modified,Titolo,Titolo breve,Immagine,Descrizione breve,Descrizione,Locandina dell'evento,Inizio,Termine,Orario,Durata,Quando,Dove,lat,lon,address,Informazioni,Destinatari,Target,Costi,Stato,Parole chiave,Circoscrizione,Tipologia di evento,Iniziativa cui fa parte,Associazione,Progressivo,Fonte,Galleria,Telefono,Fax,Email,Sito web,Valutazione dell'utente,Location,Tipologia,Tipo evento,Manifestazione collegata (numero),Manifestazione collegata (testo),Immagine correlata,Comune
59b56004f8c5405f5d515d0d8fe46bc4,2017-05-08T20:30:00+02:00,2017-04-01T12:18:18+02:00,La raccolta imballaggi leggeri. Serata informativa,,/var/comunitavalsugana/storage/images/la-comunita/comunicazione/eventi/la-raccolta-imballaggi-leggeri.-serata-informativa11/3007999-1-ita-IT/La-raccolta-imballaggi-leggeri.-Serata-informativa.png,,,http://www.comunitavalsuganaetesino.it/content/download/203498/3007984/1/serate.pdf,2017-05-08T20:30:00+02:00,,,,,Scurelle. Sala polifunzionale Magazzino Vigili del fuoco,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
30a6d845df1f843bb9ebbd13bcf82172,2017-05-05T20:30:00+02:00,2017-04-01T12:16:51+02:00,La raccolta imballaggi leggeri. Serata informativa,,/var/comunitavalsugana/storage/images/la-comunita/comunicazione/eventi/la-raccolta-imballaggi-leggeri.-serata-informativa10/3007969-1-ita-IT/La-raccolta-imballaggi-leggeri.-Serata-informativa.png,,,http://www.comunitavalsuganaetesino.it/content/download/203497/3007954/1/serate.pdf,2017-05-05T20:30:00+02:00,,,,,Castel Ivano. Centro polifunzionale di Spera,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
48e0ac5029e0779c7ad03bce9aa43394,2017-05-05T20:00:00+02:00,2017-05-04T10:13:10+02:00,#PROGETTOVALSUGANAETESINO,,,"Venerdì 5 maggio alle 20, presso il Centro Polifunzionale di Carzano, discutiamo insieme i progetti di sviluppo locale.","
Come anticipato durante il World Cafè del 9 novembre scorso a Castel Ivano, siamo lieti di informarti che il giorno venerdì 5 maggio prossimo si terrà una serata denominata #PROGETTOVALSUGANAETESINO.
Si tratta di un percorso partecipativo aperto a tutti gli abitanti della Comunità in cui saranno presentati e poi approfonditi dai partecipanti gli interventi e i progetti legati al fondo strategico indicati dalla Comunità in accordo con i Comuni e discussi nel corso del predetto World Cafè.
Detti interventi sono elencati nel documento che, redatto dalla Comunità (sulla base anche di quanto emerso dalla serata di novembre scorso), ti verranno messi a disposizione successivamente. Si tratta di temi ritenuti importanti sia per lo sviluppo sostenibile, sia per la realizzazione di una maggiore coesione territoriale e sociale all’interno del territorio della Comunità.
I partecipanti, dopo aver discusso dei temi previsti per la serata e dato forma ai progetti, potranno indicare mediante una preferenza, quali, tra le proposte presentate, sono a loro parere le più strategiche per il futuro della Comunità.
Ora quindi abbiamo bisogno del tuo contributo per una definizione condivisa e partecipata di queste idee, e per questo ti invitiamo a partecipare al laboratorio #PROGETTOVALSUGANAETESINO che si svolgerà, come detto, il giorno venerdì 5 maggio 2017 alle 20.00 presso il Centro polifunzionale di Carzano in via Castelnuovo – 38050 Carzano.
Se non dovessi farcela per quell’ora, puoi venire anche più tardi senza alcun problema.
Puoi ricevere tutte le informazioni, caricare eventuale tua documentazione o semplicemente commentare a questo indirizzo internet: https://apl.provincia.tn.it/Valsugana-e-Tesino oppure puoi scrivere una mail a: apl@provincia.tn.it. A breve nel sito verrà caricata la documentazione illustrativa e l’elenco degli interventi sottoposti a partecipazione. 
Ti ricordiamo che il processo partecipativo sarà gestito e monitorato dall’Autorità per la partecipazione locale che farà da garante dell’imparzialità e della reale efficacia della partecipazione.
Infine preme ribadirti che riteniamo il tuo contributo fondamentale nella definizione del fondo strategico territoriale della Comunità, per la crescita di un processo democratico basato sullo scambio di ragioni tra i cittadini, che miri a generare opinioni informate, consentendo di affrontare problematiche comuni attraverso la cooperazione, attraverso le reti dei soggetti, attraverso la responsabilizzazione degli enti pubblici ed un sistema che si ritrovi e discuta delle proprie tradizioni, delle proprie radici in modo innovativo.
Se puoi, fai girare tra i tuoi contatti questo invito. Più saremo meglio sarà.
Carlo Daldoss
Assessore provinciale alla coesione territoriale, urbanistica, enti locali ed edilizia abitativa
Attilio PedenziniPresidente della Comunità Valsugana e Tesino",http://www.comunitavalsuganaetesino.it/content/download/205082/3042899/3/locandina.jpg,2017-05-05T20:00:00+02:00,2017-05-05T22:30:00+02:00,,,,,46.067726,11.493314,"carzano, Carzano, Trentino-Alto Adige, 38051 , Italia",,,,,,,,Incontri e convegni,,,,,,,,,https://apl.provincia.tn.it/Valsugana-e-Tesino|Autorità per la partecipazione locale,,interno,,,0.0,,,
bf74c3509d61b2f36fc2946a93ed86b1,2017-05-04T20:00:00+02:00,2017-04-01T12:15:28+02:00,La raccolta imballaggi leggeri. Serata informativa,,/var/comunitavalsugana/storage/images/la-comunita/comunicazione/eventi/la-raccolta-imballaggi-leggeri.-serata-informativa9/3007939-1-ita-IT/La-raccolta-imballaggi-leggeri.-Serata-informativa.png,,,http://www.comunitavalsuganaetesino.it/content/download/203496/3007924/1/serate.pdf,2017-05-04T20:00:00+02:00,,,,,Ospedaletto. Teatro comunale,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
f502baf59f130cd6f2dc0d0afa584ba4,2017-05-04T18:00:00+02:00,2017-04-29T17:54:26+02:00,Consiglio di Comunità,,,Il Consiglio di Comunità è convocato giovedì 4 maggio alle 18 presso la sala consiliare del municipio di Telve di Sopra.,"Ordine del giorno:


Nomina degli scrutatori e del designato alla firma dei verbali.

Esame mozione di data 27.02.2017, assunta a protocollo dell’ente il 02.03.2017 sub. n. 3026 riguardante il futuro ambientale, economico e territoriale della Comunità Valsugana e Tesino, presentata dai consiglieri Fabio Dalledonne e Giuseppe Corona.

Proposta di modifiche allo Statuto della Comunità Valsugana e Tesino.

Esame e approvazione modifiche alla convenzione n. 727 di data 31.08.2010 per la gestione associata degli impianti natatori della Comunità e dei Comuni.

Comunicazioni del Presidente.


",,2017-05-04T18:00:00+02:00,2017-05-04T20:00:00+02:00,,,,Telve di Sopra,46.070421,11.471357,"Telve di sopra, Trentino-Alto Adige, 38051 , Italia",,,,,,,,Altro,,,,,,,,,,,interno,Istituzioni,,0.0,,,
f36289c1853795ea38e35709e260eaa2,2017-05-03T20:00:00+02:00,2017-04-01T12:14:06+02:00,La raccolta imballaggi leggeri. Serata informativa,,/var/comunitavalsugana/storage/images/la-comunita/comunicazione/eventi/la-raccolta-imballaggi-leggeri.-serata-informativa8/3007909-1-ita-IT/La-raccolta-imballaggi-leggeri.-Serata-informativa.png,,,http://www.comunitavalsuganaetesino.it/content/download/203495/3007894/1/serate.pdf,2017-05-03T20:00:00+02:00,,,,,Grigno. Sala riunioni della Cassa Rurale,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8eaf5eceee50f776aebef6be28c2c0ae,2017-05-02T20:00:00+02:00,2017-04-01T12:12:23+02:00,La raccolta imballaggi leggeri. Serata informativa,,/var/comunitavalsugana/storage/images/la-comunita/comunicazione/eventi/la-raccolta-imballaggi-leggeri.-serata-informativa7/3007879-1-ita-IT/La-raccolta-imballaggi-leggeri.-Serata-informativa.png,,,http://www.comunitavalsuganaetesino.it/content/download/203494/3007864/1/serate.pdf,2017-05-02T20:00:00+02:00,,,,,Borgo Valsugana. Auditorium Palazzo Ceschi,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9608aed20e7595d02814bb660818be60,2017-04-27T20:00:00+02:00,2017-04-01T12:08:09+02:00,La raccolta imballaggi leggeri. Serata informativa,,/var/comunitavalsugana/storage/images/la-comunita/comunicazione/eventi/la-raccolta-imballaggi-leggeri.-serata-informativa6/3007849-1-ita-IT/La-raccolta-imballaggi-leggeri.-Serata-informativa.png,,,http://www.comunitavalsuganaetesino.it/content/download/203493/3007834/1/serate.pdf,2017-04-27T20:00:00+02:00,,,,,Cinte Tesino. Casa dei Cintesi,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9ebdde555ed2f8c43f2ca83d85e53161,2017-04-26T20:00:00+02:00,2017-04-04T14:57:21+02:00,Investiamo su di loro!,,/var/comunitavalsugana/storage/images/l-amministrazione/comunicazione/eventi/investiamo-su-di-loro/3008561-3-ita-IT/Investiamo-su-di-loro.jpg,Interventi pubblici a sostegno degli studi universitari,"La Provincia autonoma di Trento ti aiuta a finanziare gli studi universitari dei tuoi figli attraverso un piano di accumulo.Sara Ferrari, Assessora all'Università e Ricerca, presenta l'iniziativa a sostegno degli studi terziari &quot,Contributo per piani di accumulo&quot,.",,2017-04-26T20:00:00+02:00,,,,,"Auditorium Palazzo Ceschi, Borgo Valsugana",0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
50029bc7e36e64a69b7da401eedcef0d,2017-04-26T20:00:00+02:00,2017-04-01T12:06:38+02:00,La raccolta imballaggi leggeri. Serata informativa,,/var/comunitavalsugana/storage/images/la-comunita/comunicazione/eventi/la-raccolta-imballaggi-leggeri.-serata-informativa5/3007819-1-ita-IT/La-raccolta-imballaggi-leggeri.-Serata-informativa.png,,,http://www.comunitavalsuganaetesino.it/content/download/203492/3007804/1/serate.pdf,2017-04-26T20:00:00+02:00,,,,,Pieve Tesino. Centro polifunzionale,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
f76149b600e0bf628e8462f310e714e6,2017-04-26T17:00:00+02:00,2017-04-20T11:02:07+02:00,"Incontro con l'Assessora provinciale alle Politiche giovanili, Sara Ferrari ","Incontro con l'Assessora provinciale alle Politiche giovanili, Sara Ferrari ",/var/comunitavalsugana/storage/images/vivere-la-comunita/eventi/incontro-con-l-assessora-provinciale-alle-politiche-giovanili-sara-ferrari/3028706-1-ita-IT/Incontro-con-l-Assessora-provinciale-alle-Politiche-giovanili-Sara-Ferrari.png,"Per quanto riguarda la zona della Comunità Valsugana e Tesino, laghi di Levico e Caldonazzo e Primiero, l’incontro è fissato per il giornoMercoledì 26 aprile 2017 ad ore 17.00presso la Sala rossa della Comunità Valsugana e Tesino (a piano terra)","Dopo dieci anni di applicazione della legge provinciale sui giovani, l’Assessora provinciale alle Politiche giovanili, dott.ssa Sara Ferrari, ha ritenuto necessario un momento d’incontro e confronto con i soggetti che, a vario titolo, sono coinvolti nell’attivazione e nella gestione delle politiche giovanili della provincia.Per questo ha inteso promuovere una serie di incontri che coinvolgessero soggetti istituzionali, pubblici, privati o semplicemente persone interessate e che hanno a cuore le nuove generazioni.L’obiettivo è quello di attivare un dialogo con i territori, per ascoltare le esigenze di chi in prima persona si occupa dei giovani, per poi provare a tradurle in un dispositivo normativo di modifica della legge attualmente in vigore.Accanto a questa esigenza, e sempre nell’ottica dello scambio di esperienze, l’Assessora vorrebbe poi cogliere l’occasione di questi incontri per portare nei territori alcuni progetti che hanno avuto impulso nel suo assessorato e che ritiene abbiano avuto una ricaduta positiva per le nuove generazioni.In allegato il programma dell'evento.",http://www.comunitavalsuganaetesino.it/content/download/204753/3028691/4/PROGRAMMA.pdf,2017-04-26T17:00:00+02:00,2017-04-26T19:00:00+02:00,17.00,,Il 26 Aprile 2017,Comunità Valsugana e Tesino - Sala rossa (a piano terra),0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
0895e106b5ef88744d2129700e102787,2017-04-21T20:30:00+02:00,2017-04-01T12:03:02+02:00,La raccolta imballaggi leggeri. Serata informativa,,/var/comunitavalsugana/storage/images/la-comunita/comunicazione/eventi/la-raccolta-imballaggi-leggeri.-serata-informativa4/3007789-1-ita-IT/La-raccolta-imballaggi-leggeri.-Serata-informativa.png,,,http://www.comunitavalsuganaetesino.it/content/download/203491/3007774/1/serate.pdf,2017-04-21T20:30:00+02:00,,,,,Castel Ivano. Centro sociale di Agnedo,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
976119f19add55c6bad2f3667228abd1,2017-04-20T20:00:00+02:00,2017-04-01T12:01:12+02:00,La raccolta imballaggi leggeri. Serata informativa,,/var/comunitavalsugana/storage/images/la-comunita/comunicazione/eventi/la-raccolta-imballaggi-leggeri.-serata-informativa3/3007759-1-ita-IT/La-raccolta-imballaggi-leggeri.-Serata-informativa.png,,,http://www.comunitavalsuganaetesino.it/content/download/203490/3007744/1/serate.pdf,2017-04-20T20:00:00+02:00,,,,,Bieno. Sala riunioni ex caseificio,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
6ce26b3989bd54fd7e630b030373d3c4,2017-04-19T20:30:00+02:00,2017-04-01T11:54:48+02:00,La raccolta imballaggi leggeri. Serata informativa,,/var/comunitavalsugana/storage/images/la-comunita/comunicazione/eventi/la-raccolta-imballaggi-leggeri.-serata-informativa2/3007729-1-ita-IT/La-raccolta-imballaggi-leggeri.-Serata-informativa.png,,,http://www.comunitavalsuganaetesino.it/content/download/203489/3007714/1/serate.pdf,2017-04-19T20:30:00+02:00,,,,,"Samone, centro polifunzionale",0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9994f2501d8bdca92b84859e01cea64b,2017-04-18T20:00:00+02:00,2017-04-01T11:52:24+02:00,La raccolta imballaggi leggeri. Serata informativa,,/var/comunitavalsugana/storage/images/la-comunita/comunicazione/eventi/la-raccolta-imballaggi-leggeri.-serata-informativa/3007699-2-ita-IT/La-raccolta-imballaggi-leggeri.-Serata-informativa.png,,,http://www.comunitavalsuganaetesino.it/content/download/203488/3007684/3/serate.pdf,2017-04-18T20:00:00+02:00,,,,,"Castelnuovo, teatro comunale",0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
ebcbe1c3a687115e4ed01a75b5c9259b,2017-04-07T17:00:00+02:00,2017-04-26T12:51:41+02:00,La sostenibilità: dalle domande ai fatti,,,"La Comunità Alta Valsugana e Bersntol e la Comunità Valsugana e Tesino, in collaborazione con l’Associazione Produttori Ortofrutticoli Trentini (APOT), intendono organizzare un incontro di formazione e approfondimento sul tema della sostenibilità della frutticoltura.","
Cosa si intende per sostenibilità? Cosa devono e possono fare i frutticoltori per dare a questa parola un senso compiuto e comprensibile? E’ possibile favorire un dialogo migliore, all’interno delle nostre comunità, tra chi vive nei territori di produzione e chi produce per spiegarsi e forse condividere qualche tratto di un percorso orientato a una migliore convivenza?
Sono questi i quesiti che stanno alla base dell’incontro che la Comunità Alta Valsugana e Bersntol, la Comunità Valsugana e Tesino e APOT indirizzano ai Sindaci e agli amministratori comunali della Valsugana, cercando di offrire spunti utili per dialogare, riflettere, capire e assumere indirizzi e decisioni equilibrate per il bene delle collettività locali.
Questa iniziativa è stata voluta per arricchire la conoscenza degli amministratori sulle molte sfaccettature del tema, ampio e delicato, della salute, della vivibilità del territorio, della qualità dell’ambiente, ma anche di una sostenibilità economica che deve essere salvaguardata.La serata formativa, dal titolo &quot,La sostenibilità: dalle domande ai fatti&quot, avrà luogo:
venerdì 7 aprile 2017 ad ore 17:00presso l’Auditorium – Palazzo Ceschi di Borgo Valsugana (TN), con il seguente programma:
ore 17:00: Introduzione e apertura dei lavoriAttilio Pedenzini, Presidente Comunità Valsugana e Tesino
ore 17:15 Perché la “sostenibilità”Roberto della Casa, docente universitario, titolare società Agroter e curatore della ricercaAlessandro Dalpiaz, Direttore APOT (Associazione Produttori Ortofrutticoli Trentini) ed Assomela (Associazione Produttori di Mele italiani)seguono dibattito e chiusura dei lavori",,2017-04-07T17:00:00+02:00,2017-04-07T20:00:00+02:00,,,,"Auditorium della Comunità - Palazzo Ceschi, Borgo Valsugana",46.054581,11.4598,"Palazzo Ceschi, Borgo Valsugana, Trentino-Alto Adige, 38051 , Italia",,Amministratori locali,,,,,,"Incontri e convegni,Convegno",,,,,,,,,,,,,,,,,
022608eb23f6ef35d44c440b9a7b84a7,2017-04-03T20:30:00+02:00,2017-04-01T12:05:07+02:00,Donna e salute,,/var/comunitavalsugana/storage/images/la-comunita/comunicazione/eventi/donna-e-salute2/3005450-1-ita-IT/Donna-e-salute.jpg,I servizi sociosanitari nella Valsugana orientale e Tesino,"
Attività del consultorio familiare (la contraccezione, la prevenzione delle malattie sessualmente trasmissibili, il sostegno psicologico e sociale al singolo e alla famiglia)
Il percorso nascita (accompagnamento e presa in carico della maternità)La salute della donna e la prevenzione (screening per pap test e HPV: modalità organizzative e obiettivi
Partecipano: 
Cecilia Bonat ostetrica APSS, Coordinatrice provinciale dei consultori familiari
Ornella Campestrini consigliere della Comunità Valsugana e Tesino con delega alla salute 
Loredana Giacomelli ostetrica APSS
Caterina Masè ostetrica APSS, Responsabile provinciale del progetto Percorso Nascita
Delia Miorelli medico cure primarie
Maria Angela Zadra Responsabile Servizio sociale Comunità Valsugana e Tesino Giovanni Menegoni Direttore U.O. Cure primarie APSSTutta la popolazione e gli amministratori comunali sono invitati",,2017-04-03T20:30:00+02:00,,,,,Palazzo Gallo - Castello Tesino,46.064503,11.632397,"Castello Tesino, Trentino-Alto Adige, Italia",,,,,,,,,,,,,,,,,,,,,,,,,
fdb93d78559c6cdb3a79aa0f34f13d24,2017-03-29T20:30:00+02:00,2017-03-28T09:56:29+02:00,Donna e salute,,/var/comunitavalsugana/storage/images/la-comunita/comunicazione/eventi/donna-e-salute/3005420-1-ita-IT/Donna-e-salute.jpg,I servizi sociosanitari nella Valsugana orientale e Tesino,"
Attività del consultorio familiare (la contraccezione, la prevenzione delle malattie sessualmente trasmissibili, il sostegno psicologico e sociale al singolo e alla famiglia)
Il percorso nascita (accompagnamento e presa in carico della maternità)La salute della donna e la prevenzione (screening per pap test e HPV: modalità organizzative e obiettivi
Partecipano: 
Cecilia Bonat ostetrica APSS, Coordinatrice provinciale dei consultori familiari
Ornella Campestrini, consigliere della Comunità Valsugana e Tesino con delega alla salute 
Loredana Giacomelli, ostetrica APSS
Caterina Masè, ostetrica APSS, Responsabile provinciale del progetto Percorso Nascita
Delia Miorelli, medico cure primarie
Maria Angela Zadra, Responsabile Servizio sociale Comunità Valsugana e Tesino Giovanni Menegoni, Direttore U.O. Cure primarie APSSTutta la popolazione e gli amministratori comunali sono invitati",,2017-03-29T20:30:00+02:00,,,,,"Auditorium della Comunità, Piazzetta Ceschi 1 - Borgo Valsugana",46.054653,11.460105,"Borgo Valsugana, Trentino-Alto Adige, 38051 , Italia",,,,,,,,,,,,,,,,,,,,,,,,,
ff690671dcd1951aad4015c6ff66e064,2017-09-29T18:00:00+02:00,2017-09-26T15:24:32+02:00,Bolzano 2017 Scrittori e artisti nella Grande Guerra,Bolzano 2017 Scrittori e artisti nella Grande Guerra,,"Presentazione del catalogo della mostra &quot,L'altra guerra&quot,.Interverranno i curatori Fernando Orlandi e Massimo Libardi.",,http://www.comunitavalsuganaetesino.it/content/download/207808/3065238/3/locandina.jpg,2017-09-29T18:00:00+02:00,2017-09-29T20:00:00+02:00,,,,Sala Rossa - Comunità Valsugana e Tesino,46.053192,11.456128,"Borgo Valsugana, Comunit&agrave, Valsugana e Tesino, TN, Trentino-Alto Adige, Italia",,,Tutti,,,,,Incontri e convegni,,,,,,,,,,,interno,,,0.0,,,
dbffb81947e6e2e947c2820fef2f0f6a,2017-09-24T11:00:00+02:00,2017-05-19T16:06:31+02:00,Presentazione delle opere di ArteSella 2017,,/var/comunitavalsugana/storage/images/applicazioni5/openagenda/eventi/presentazione-delle-opere-di-artesella-2017/3048151-1-ita-IT/Presentazione-delle-opere-di-ArteSella-2017.jpg,"Domenica 24 settembre, nel corso di una giornata dedicata alla presentazione al pubblico delle opere realizzate nel corso dell’anno, sarà presente l’artista belga Arne Quinze, che illustrerà al pubblico la sua monumentale installazione che verrà realizzata nel corso dei mesi estivi nei pressi dell’area di Malga Costa.","
Ore 11.00 visita guidata alle opere del Parco di Villa Strobele.
Presso Villa Strobele: installazione sonora a cura di Carlo Casillo – Corrado Bungaro – Mariano DeTassis.
Ore 14.30 visita guidata alle opere dell’Area di Malga CostaOre 15.00 a Malga Costa inaugurazione dell’installazione di Arne Quinze",,2017-09-24T11:00:00+02:00,2017-09-24T17:00:00+02:00,,,,Villa Strobele/Malga Costa - Borgo Valsugana,46.007855,11.415237,Villa Strobele - Borgo Valsugana,,,Tutti,Ingresso Area di Malga Costa e Cattedrale Vegetale 7 euro a persona.,,,,Mostra,ArteSella 2017,,,,,0461 751251,,comunicazione@artesella.it,http://www.artesella.it|www.artesella.it,,esterno,,,0.0,,,Comune di Borgo Valsugana
ad03dd95f59860a9b609c817c32cfff3,2017-09-17T11:00:00+02:00,2017-05-19T11:44:21+02:00,Fucina rossa ArteSella: Vivaldisella,,/var/comunitavalsugana/storage/images/applicazioni5/openagenda/eventi/fucina-rossa-artesella-vivaldisella2/3048113-1-ita-IT/Fucina-rossa-ArteSella-Vivaldisella.jpg,"
Con Giuliano Carmignola, I Sonatori de la Gioiosa MarcaDirezione artistica musicale Vivaldisella: Giuliano Carmignola","
Giuliano Carmignola - violinoSonatori della Gioiosa Marca
Programma:Antonio Vivaldi - Le quattro stagioni (1725), Concerti per violino e archi, La tempesta di mare, Il gardellino, La pastorella.",,2017-09-17T11:00:00+02:00,2017-09-17T13:00:00+02:00,,,,Malga Costa - Borgo Valsugana,46.009118,11.370606,Malga Costa - Borgo Valsugana,"
Prenotazione obbligatoria chiamando il numero 0461.751251 dal lunedì al venerdì, dalle 8 alle 12 ed il giorno dell’evento. Lo spettacolo è garantito anche in caso di maltempo, fino a esaurimento posti.Ingresso € 25,00.",,Tutti,"Euro 25,00",,,,Musica,ArteSella 2017,,,,,0461 751251,,comunicazione@artesella.it,http://www.artesella.it|www.artesella.it,,interno,,,0.0,,,Comune di Borgo Valsugana
27f2a0742ffd2cd4466d3346e21dcf88,2017-09-16T14:00:00+02:00,2017-05-19T11:41:29+02:00,Fucina rossa ArteSella: Vivaldisella,,/var/comunitavalsugana/storage/images/applicazioni5/openagenda/eventi/fucina-rossa-artesella-vivaldisella/3048075-1-ita-IT/Fucina-rossa-ArteSella-Vivaldisella.jpg,"
Con Giuliano Carmignola, I Sonatori de la Gioiosa MarcaDirezione artistica musicale Vivaldisella: Giuliano Carmignola","
Giuliano Carmignola - violinoSonatori della Gioiosa Marca
Programma:Antonio Vivaldi - Le quattro stagioni (1725), Concerti per violino e archi, La tempesta di mare, Il gardellino, La pastorella.",,2017-09-16T14:00:00+02:00,2017-09-16T16:00:00+02:00,,,,Malga Costa - Borgo Valsugana,46.009118,11.370606,Malga Costa - Borgo Valsugana,"
Prenotazione obbligatoria chiamando il numero 0461.751251 dal lunedì al venerdì, dalle 8 alle 12 ed il giorno dell’evento. Lo spettacolo è garantito anche in caso di maltempo, fino a esaurimento posti.Ingresso € 25,00.",,Tutti,"Euro 25,00",,,,Musica,ArteSella 2017,,,,,0461 751251,,comunicazione@artesella.it,http://www.artesella.it|www.artesella.it,,interno,,,0.0,,,Comune di Borgo Valsugana
23725a39b2a16e485787585372e5f608,2017-09-09T06:45:00+02:00,2017-05-16T18:36:54+02:00,Escursione al Croz di Primalunetta,,/var/comunitavalsugana/storage/images/applicazioni5/openagenda/eventi/escursione-al-croz-di-primalunetta/3046666-1-ita-IT/Escursione-al-Croz-di-Primalunetta.jpg,Il sistema culturale della Valsugana orientale organizza una serie di escursioni guidate nei più significativi luoghi della prima guerra mondiale.,"
Sabato 9 settembre
Croz di PrimalunettaRitrovo alle 6.45 in piazza Degasperi a Borgo ValsuganaPrenotazione obbligatoria presso la Biblioteca comunale di Borgo Valsugana entro il venerdì precedente l'escursione",,2017-09-09T06:45:00+02:00,2017-09-09T19:00:00+02:00,,,,Piazza Degasperi - Borgo Valsugana,46.053234,11.4564,Piazza Degasperi - Borgo Valsugana,,,Famiglia,,,,,"Escursione,Visita guidata",La grande guerra sui monti della Valsugana,,,,,0461 754052,,sistemaculturale@biblio.infotn.it,,,esterno,,,0.0,,,Comune di Borgo Valsugana
5e9b36e0563ad7c518880863bb721232,2017-09-03T09:00:00+02:00,2017-05-19T11:36:54+02:00,Cycling dance,,/var/comunitavalsugana/storage/images/applicazioni5/openagenda/eventi/cycling-dance/3048037-1-ita-IT/Cycling-dance.jpg,"La danza contemporanea abiterà ininterrottamente, per 3 ore, otto luoghi attraversati dalla pista ciclabile che collega Bassano del Grappa a Borgo Valsugana.","Una coproduzione di Arte Sella, Operaestate Festival Veneto, Apt Valsugana Lagorai Terme e Laghi. La stagione di danza prevede anche la terza edizione di un appuntamento ormai consolidato, realizzato anche con l’apporto di Apt Valsugana Lagorai Terme e Laghi, dislocato lungo la ciclabile che congiunge Borgo Valsugana e Bassano del Grappa: si tratta di Cycling Dance, che si terrà domenica 3 settembre.",,2017-09-03T09:00:00+02:00,2017-09-03T12:30:00+02:00,Dalle 9.00 alle 12.30,,,Borgo Valsugana / Bassano del Grappa,46.052805,11.462605,Borgo Valsugana,"
Per informazioni chiamare il numero 0461.751251 dal lunedì al venerdì, dalle 8 alle 12, oppure il numero 0424.524214 dal lunedì al venerdì, dalle 10 alle 18. In occasione dell’evento, servizio noleggio biciclette a prezzi agevolati. Informazioni: Inbike Valsugana / t. +39 346 0150795Evento gratuito.",,Tutti,Evento gratuito,,,,Danza,ArteSella 2017,,,,,0461 751251 | 0424 524214 | 346 0150795,,comunicazione@artesella.it,http://www.artesella.it|www.artesella.it,,esterno,,,0.0,,,Comune di Borgo Valsugana
445c867ee34c837e3b356ce2b7d6041a,2017-08-27T00:00:00+02:00,2017-05-19T11:30:38+02:00,La natura del pensiero,,/var/comunitavalsugana/storage/images/applicazioni5/openagenda/eventi/la-natura-del-pensiero/3047980-1-ita-IT/La-natura-del-pensiero.jpg,"
Terza edizione
La natura dell’amore – L’amore della naturaCon Concita De Gregorio e Marco Belpoliti","
Responsabilità scientifica: Ugo Morelli
Coordinamento: Emanuela FellinIn collaborazione con Step, TSM – Trentino School of Management e World Natural Heritage – Unesco.La Natura del Pensiero è un appuntamento che ormai da tre anni attira un pubblico sempre più appassionato. Tema di quest’anno, delicato ed attualissimo, sarà “La Natura dell’Amore, l’Amore della Natura”. Ugo Morelli, responsabile scientifico dell’evento, e la coordinatrice Emanuela Fellin dialogheranno con il pubblico e con due ospiti d’eccezione: Concita De Gregorio e Marco Belpoliti. L’evento, in collaborazione con Step Trentino, Trentino School of Management e World Natural Heritage – Unesco, si terrà domenica 27 agosto.",,2017-08-27T00:00:00+02:00,2017-08-27T00:00:00+02:00,,,,Malga Costa - Borgo Valsugana,46.009118,11.370606,Malga Costa - Borgo Valsugana,"
L’evento è garantito anche in caso di maltempo, fino ad esaurimento posti.
Prenotazione obbligatoria chiamando il numero 0461.751251 dal lunedì al venerdì, dalle 8 alle 12 ed i giorni dell’evento.Ingresso € 7,00.",,Tutti,"Euro 7,00",,,,Incontri e convegni,ArteSella 2017,,,,,0461 751251,,comunicazione@artesella.it,http://www.artesella.it|www.artesella.it,,interno,,,0.0,,,Comune di Borgo Valsugana
