remoteId,published,modified,Titolo,Eventuale sottotitolo,Identificativo dell'evento,Tipo di evento,Argomenti,Iniziativa di cui fa parte,Tempo di lettura,Descrizione breve,Descrizione completa,Galleria immagini,Video,Destinatari,Informazioni sui destinatari,Luogo dell'evento,Parole chiave,Locandina,Punti di contatto,Date ed orari dell'evento,E' gratuito,Offerta,Allegati,Presenti all'evento,Persone o organizzazioni che hanno composto un'opera eseguita durante l’evento,Chi presenta,Organizzatori,Sponsor,Servizio di traduzione curato da,Patrocinio,Valutazione dell'evento,Lingue usate all'evento,Recensione,Indicato per,Numero massimo di posti
e4bc3e97dc3273e1929fd7bac350a9b3,2023-12-01T10:36:35+01:00,2023-12-01T10:56:01+01:00,Houria – La voce della libertà | Il piacere del cinema,,,Evento culturale,"Istruzione, cultura e sport",,2,Cinema novembre-dicembre 2023,"HOURIA - LA VOCE DELLA LIBERTA'Venerdì 24 novembre 2023 | ore 21.00Regia di Mounia Meddour Genscon Lyna Khoudri, Rachida Brakni, Nadia Kaci, Amira Hilda Douaouda, Salim KissariDrammatico | Francia, 2022 | durata 98'-----
Houria è una giovane donna, grande appassionata di danza classica. La ragazza vive un’esperienza traumatica, dalla quale esce con gravi menomazioni fisiche. La giovane, però, si rialza, nonostante le ferite, grazie anche ad altre donne, che hanno vissuto situazioni simili alla sua.In un’Algeria scossa dalle proteste, passate sotto il nome di “rivoluzione del sorriso” o “movimento Hirak”, queste donne riescono a formare una sorellanza resiliente e a trovare la maniera per poter proseguire la loro passione.-----INGRESSO: intero 7 Euro | ridotto 5 Euro (over 65, minori di 14 anni, studenti fino al 25 anni)Apertura biglietteria 30 minuti prima della proiezione",houria,,Fasce generali di popolazione,,,,https://www.comune.mezzolombardo.tn.it/content/download/8602/315507/1/CINEMA+nov-dic+2023.pdf,,,,,,,,,Comune di Mezzolombardo,,,,,,,,0
b7c027b109ce5779f52e4e1ab541f678,2023-03-01T17:47:16+01:00,2023-12-04T17:48:11+01:00,Festa dell'Immacolata in Fausior,,,Evento culturale,"Istruzione, cultura e sport",,2,SAT Sez. Mezzolombardo,"IMMACOLATA IN FAUSIORVenerdì 8 dicembre 2023PROGRAMMA:ore10.30 | ritrovo in “Pra’ Grant” per la recita del Santo Rosario,seguirà ristoro con the caldo e panettone, grazie alla collaborazione del Gruppo Micologico Rotalianoore 11.15 | partenza in direzione della Baita Campedelore 12.00 | ritrovo a Baita Campedel per gustare un piatto di canederli offerti dalla Sezione Sat#SATECOLOGICA: RICORDATI DI PORTARE CON TE PIATTO E POSATE
Per informazioni potete contattarci al n. 351 5015053 o tramite mail all’indirizzo sat.mezzolombardo@gmail.comIn caso di maltempo il ritrovo verrà annullato.",SAT nuovo,,Fasce generali di popolazione,,,,https://www.comune.mezzolombardo.tn.it/content/download/6972/253410/2/IMMACOLATA+IN+FAUSIOR+8+dicembre.pdf,,,,,,,,,SAT Sezione di Mezzolombardo,,,,,,,,0
67e6fc51f7f437f788d9f6e4aa52c8ef,2023-12-04T18:26:23+01:00,2023-12-04T18:33:25+01:00,Incontro con l'autore Guido Smadelli,,,Evento culturale,"Istruzione, cultura e sport",,2,in collaborazione con l'ass. Amici del Madagascar,"La Biblioteca di Mezzolombardo, in collaborazione con l'ass. Amici del Madagascar presentaINCONTRO CON L'AUTORE GUIDO SMADELLIPresentazione del libro NON CONOSCO IL MIO NOMEcon la presentazione di Andrea Sommavilla, direttore della Biblioteca di Borgo ValsuganaMercoledì 6 dicembre 2023 | ore 20.30Sala piano interrato - Biblioteca di Mezzolombardoseguirà un breve momento musicale----- ",Screenshot 2023-12-04 183157,,Fasce generali di popolazione,,,,https://www.comune.mezzolombardo.tn.it/content/download/8630/316265/1/Incontro+con+Guido+Smadelli.pdf,,,,,,,,,ufficio Attività culturali - biblioteca ,,,,,,,,0
6bcdfe16bec43a357d4e43f61766e4a8,2023-12-04T18:21:12+01:00,2023-12-04T18:21:29+01:00,Trolls 3 - Tutti insieme | Cinema Weekend,,,Evento culturale,"Istruzione, cultura e sport",,2,Cinema novembre-dicembre 2023,"TROLLS 3 - TUTTI INSIEMEVenerdì 8 dicembre 2023 | ore 17.00Domenica 10 dicembre 2023 | ore 17.00Regia di Walt Dohrn, Tim HeitzAnimazione, Commedia, Family| USA, 2023 | durata 92'-----
Terzo capitolo della saga basata sulle bambole Troll dolls. Sono trascorsi due anni da quando l’amicizia tra Poppy e Branch e adesso i due trolls sono finalmente una coppia. Col passare del tempo i due legano sempre di più, ma Poppy scopre che Branch ha un passato segreto, che lei ignorava. Apparteneva, infatti, al gruppo preferito di Poppy, i BroZone, composto anche dagli altri fratelli di Branch: Floyd, John Dory, Spruce e Clay. Quando Branch era soltanto un bambino, la band si sciolse, stessa cose fece la sua famiglia. Da allora il troll non ha avuto più alcuna notizia sui suoi fratelli.Quando Floyd, però, viene rapito da due perfide popstar, Velvet e Veneer, invidiose del suo talento musicale, Poppy e Branch decidono di aiutarlo. I due si mettono in viaggio per trovare e riunire tutti i fratelli, nel tentativo di riuscire a salvare Floyd prima che sia troppo tardi.-----INGRESSO: intero 7 Euro | ridotto 5 Euro (over 65, minori di 14 anni, studenti fino al 25 anni)Apertura biglietteria 30 minuti prima della proiezione",trolls3,,Fasce generali di popolazione,,,,https://www.comune.mezzolombardo.tn.it/content/download/8625/316148/1/CINEMA+nov-dic+2023.pdf,,,,,,,,,Comune di Mezzolombardo,,,,,,,,0
b4263e3abd723fda6f18dd28aa500d2b,2023-12-04T18:18:16+01:00,2023-12-04T18:21:04+01:00,Trolls 3 - Tutti insieme | Cinema Weekend,,,Evento culturale,"Istruzione, cultura e sport",,2,Cinema novembre-dicembre 2023,"TROLLS 3 - TUTTI INSIEMEVenerdì 8 dicembre 2023 | ore 17.00Domenica 10 dicembre 2023 | ore 17.00Regia di Walt Dohrn, Tim HeitzAnimazione, Commedia, Family| USA, 2023 | durata 92'-----
Terzo capitolo della saga basata sulle bambole Troll dolls. Sono trascorsi due anni da quando l’amicizia tra Poppy e Branch e adesso i due trolls sono finalmente una coppia. Col passare del tempo i due legano sempre di più, ma Poppy scopre che Branch ha un passato segreto, che lei ignorava. Apparteneva, infatti, al gruppo preferito di Poppy, i BroZone, composto anche dagli altri fratelli di Branch: Floyd, John Dory, Spruce e Clay. Quando Branch era soltanto un bambino, la band si sciolse, stessa cose fece la sua famiglia. Da allora il troll non ha avuto più alcuna notizia sui suoi fratelli.Quando Floyd, però, viene rapito da due perfide popstar, Velvet e Veneer, invidiose del suo talento musicale, Poppy e Branch decidono di aiutarlo. I due si mettono in viaggio per trovare e riunire tutti i fratelli, nel tentativo di riuscire a salvare Floyd prima che sia troppo tardi.-----INGRESSO: intero 7 Euro | ridotto 5 Euro (over 65, minori di 14 anni, studenti fino al 25 anni)Apertura biglietteria 30 minuti prima della proiezione",trolls3,,Fasce generali di popolazione,,,,https://www.comune.mezzolombardo.tn.it/content/download/8623/316106/1/CINEMA+nov-dic+2023.pdf,,,,,,,,,Comune di Mezzolombardo,,,,,,,,0
7078349023dc2924a79a866f3e24fcca,2023-12-04T18:21:39+01:00,2023-12-04T18:23:59+01:00,Mary e lo spirito di mezzanotte | Cinema Weekend,,,Evento culturale,"Istruzione, cultura e sport",,2,Cinema novembre-dicembre 2023,"MARY E LO SPIRITO DI MEZZANOTTEDomenica 17 dicembre 2023 | ore 17.00Regia di Enzo d’AlòAnimazione, avventura | Italia, Lussemburgo, 2023 | durata 85'-----
La storia di bambina di 11 anni di nome Mary, che ha un grande sogno nel cassetto, mosso dalla sua passione per la cucina: diventare un’importante chef. La prima a credere in lei e nel suo futuro tra i fornelli è sua nonna Emer, a cui Mary è molto legata.Nonostante l’incoraggiamento della nonna, la strada per realizzare il suo sogno è ricca di ostacoli e imprevisti, tanto da trasformare in una vera e propria avventura questo percorso verso il suo futuro. Per Mary ha così inizio un viaggio che va oltre il muro del tempo, nel quale quattro donne, appartenenti a quattro generazioni, si confrontano l’una con l’altra e si conoscono più profondamente.-----INGRESSO: intero 7 Euro | ridotto 5 Euro (over 65, minori di 14 anni, studenti fino al 25 anni)Apertura biglietteria 30 minuti prima della proiezione",MERYELOSPIRITODIMEZZANOTTE,,Fasce generali di popolazione,,,,https://www.comune.mezzolombardo.tn.it/content/download/8626/316181/1/CINEMA+nov-dic+2023.pdf,,,,,,,,,Comune di Mezzolombardo,,,,,,,,0
4e317de34e5abc7d227c94a1d9acd542,2023-12-04T18:24:23+01:00,2023-12-04T18:26:02+01:00,Biblioknit,,,Evento culturale,"Istruzione, cultura e sport",,2,Sferruzziamo insieme ma non solo!,"Portate con voi i vostri lavori a maglia, uncinetto, ricamo, ecc.Lunedì 4 dicembre 2023 | ore 20.30Biblioteca di Mezzolombardoin collaborazione con il Circolo Ricreativo IL MULINO-----",Screenshot 2023-12-04 182450,,Fasce generali di popolazione,,,,https://www.comune.mezzolombardo.tn.it/content/download/8628/316223/1/BIBLIOKNIT+dicembre+2023.pdf,,,,,,,,,"ufficio Attività culturali - biblioteca 
Circolo culturale ricreativo ll Mulino",,,,,,,,0
f9bacd57182b119a899901943d63f12e,2023-12-05T11:43:16+01:00,2023-12-05T11:49:07+01:00,Il magico borgo del Natale,,,Evento culturale,"Istruzione, cultura e sport",,2,8-9-10-16-17-23-24 dicembre 2023,"SABATO 9 DICEMBRE 2023dalle 11.00 alle 12.00 | Piazza VittoriaCOSA FANNO GLI ANIMALI D'INVERNO?Letture e laboratorio a cura di Maria Gabriella Gretter per bambini dai 5 ai 10 anni*****dalle 14.00 alle 15.00 | Piazza VittoriaAIUTIAMO GLI ELFI A PREPARARE LO ZAINOa cura della SAT Sezione di Mezzolombardo. Conosciamo insieme il mondo della montagna: laboratorio per la preparazione dello zaino e giochi a tema per bambini a partire dai 6 anni*****dalle 15.00 alle 15.45 | Piazza VittoriaBALLI DI GRUPPO con ASD Fantasy Dance*****dalle 15.30 alle 17.30 (due turni di un'ora ciascuno) | Piazza VittoriaUN BISCOTTO PER NATALELaboratorio con Valentina e Giuliana per bambini a partire dai 6 annia cura del Circolo Ricreativo La Pergola*****dalle 17.00 | Piazza San GiovanniINCURSIONI TEATRALIa cura di Terra Di Mezzo. In caso di maltempo lo spettacolo verrà proposto presso la sede di via Roma 15.*****Tutti i laboratori sono gratuiti ma con iscrizione obbligatoria. Iscrizioni presso gli elfi di Babbo Natale.-----GIORNI E ORARI DI APERTURA DEL BORGO8-9-10-16-17-23-24 dicembre | dalle 11 alle 19Piazza VittoriaMezzolombardo-----MERCATINO DI NATALE - OPERE DI HOBBISTI Un piccolo mercatino di oggettistica natalizia fatta a mano animerà il magico borgoMUSICA E SPETTACOLIIn Piazza Vittoria, Piazza Erbe e Piazza San Giovanni si alterneranno momenti musicali e di intrattenimento con artisti di stradaPUNTO RISTOROPer tutto il mese di dicembre funzionerà un Punto Ristoro gestito dall'ass. Forcoloti MSP (9-10-16-17 dicembre) e dall'A.S.D. Atletica Rotaliana (23-24 dicembre) con tè caldo, vin brulè, spuntini dolci e salati.",MAGICO BORGO,,Fasce generali di popolazione,,,,https://www.comune.mezzolombardo.tn.it/content/download/8644/316655/1/MAGICO+BORGO+DEL+NATALE++60x140+STAMPA.pdf,,,,,,,,,"SAT Sezione di Mezzolombardo
Comune di Mezzolombardo
Circolo Ricreativo ""La Pergola""",,,,,,,,0
3911f2b112c271cfa902f120c76fe2cb,2023-12-05T12:15:49+01:00,2023-12-05T12:20:00+01:00,Il magico borgo del Natale,,,Evento culturale,"Istruzione, cultura e sport",,2,8-9-10-16-17-23-24 dicembre 2023,"SABATO 23 DICEMBRE 2023dalle 11.00 alle 12.00 | Piazza VittoriaLETTURE NATALIZIEa cura di Jessica per bambini dai 3 ai 6 anni*****dalle 13.30 alle 15.30 (due turni di un'ora ciascuno) | Piazza VittoriaUN BISCOTTO PER NATALELaboratorio con Daniela e Liliana, Circolo Ricreativo La Pergola Mezzolombardo, per bambini a partire dai 6 anni*****dalle 16.00 alle 18.00 (due turni di un'ora ciascuno) | Piazza VittoriaCREA LA TUA PALLINA DI NATALEa cura dell'ass. GAP di Mezzolombardo per bambini dai 5 ai 10 anni*****dalle 17.00 | Piazza San GiovanniINCURSIONI TEATRALIa cura di Terra Di Mezzo. In caso di maltempo lo spettacolo verrà proposto presso la sede di via Roma 15.*****Tutti i laboratori sono gratuiti ma con iscrizione obbligatoria. Iscrizioni presso gli elfi di Babbo Natale.-----GIORNI E ORARI DI APERTURA DEL BORGO8-9-10-16-17-23-24 dicembre | dalle 11 alle 19Piazza VittoriaMezzolombardo-----MERCATINO DI NATALE - OPERE DI HOBBISTI Un piccolo mercatino di oggettistica natalizia fatta a mano animerà il magico borgoMUSICA E SPETTACOLIIn Piazza Vittoria, Piazza Erbe e Piazza San Giovanni si alterneranno momenti musicali e di intrattenimento con artisti di stradaPUNTO RISTOROPer tutto il mese di dicembre funzionerà un Punto Ristoro gestito dall'ass. Forcoloti MSP (9-10-16-17 dicembre) e dall'A.S.D. Atletica Rotaliana (23-24 dicembre) con tè caldo, vin brulè, spuntini dolci e salati.",MAGICO BORGO,,Fasce generali di popolazione,,,,https://www.comune.mezzolombardo.tn.it/content/download/8648/316787/1/MAGICO+BORGO+DEL+NATALE++60x140+STAMPA.pdf,,,,,,,,,"Comune di Mezzolombardo
Circolo Ricreativo ""La Pergola""
Gruppo Giovani Mezzolombardo ""GAP 2004""",,,,,,,,0
b18d9825eca53047526473bf0a7ac6ca,2023-12-05T11:51:43+01:00,2023-12-05T11:55:21+01:00,Il magico borgo del Natale,,,Evento culturale,"Istruzione, cultura e sport",,2,8-9-10-16-17-23-24 dicembre 2023,"SABATO 16 DICEMBRE 2023dalle 11.00 alle 12.00 | Piazza VittoriaLETTURE NATALIZIEa cura di Lia Chiogna per bambini dai 3 ai 6 anni*****dalle 14.00 alle 15.30  | Piazza VittoriaANTICHE LUCILaboratorio a cura dell'ass. Alteritas - Interazione tra i popoli per bambini a partire dai 6 anni*****dalle 15.00 alle 16.00  | Piazza VittoriaCONCERTO SCUOLA MUSICALE GUIDO GALLOcon gli allievi delle discipline corali. In caso di maltempo lo spettacolo verrà proposto presso Sala Spaur, Piazza Erbe*****dalle 16.00 alle 17.00SFERA NATALIZIALaboratorio a cura dell'Oratorio di Mezzolombardo per bambini a partire dai 6 anni*****dalle 17.00 | Piazza San GiovanniINCURSIONI TEATRALIa cura di Terra Di Mezzo. In caso di maltempo lo spettacolo verrà proposto presso la sede di via Roma 15.*****Tutti i laboratori sono gratuiti ma con iscrizione obbligatoria. Iscrizioni presso gli elfi di Babbo Natale.-----GIORNI E ORARI DI APERTURA DEL BORGO8-9-10-16-17-23-24 dicembre | dalle 11 alle 19Piazza VittoriaMezzolombardo-----MERCATINO DI NATALE - OPERE DI HOBBISTI Un piccolo mercatino di oggettistica natalizia fatta a mano animerà il magico borgoMUSICA E SPETTACOLIIn Piazza Vittoria, Piazza Erbe e Piazza San Giovanni si alterneranno momenti musicali e di intrattenimento con artisti di stradaPUNTO RISTOROPer tutto il mese di dicembre funzionerà un Punto Ristoro gestito dall'ass. Forcoloti MSP (9-10-16-17 dicembre) e dall'A.S.D. Atletica Rotaliana (23-24 dicembre) con tè caldo, vin brulè, spuntini dolci e salati.",MAGICO BORGO,,Fasce generali di popolazione,,,,https://www.comune.mezzolombardo.tn.it/content/download/8646/316721/1/MAGICO+BORGO+DEL+NATALE++60x140+STAMPA.pdf,,,,,,,,,"Comune di Mezzolombardo
Scuola musicale Guido Gallo
Oratorio di Mezzolombardo",,,,,,,,0
276ea161d99435b3440509e65547656f,2023-12-05T11:55:49+01:00,2023-12-05T12:01:31+01:00,Il magico borgo del Natale,,,Evento culturale,"Istruzione, cultura e sport",,2,8-9-10-16-17-23-24 dicembre 2023,"DOMENICA 17 DICEMBRE 2023dalle 11.00 alle 18.00 | Piazza VittoriaBUON NATALE DALLA SCUOLA MATERNAsaranno presenti alcuni volontari della Scuola Materna di Mezzolombardo per augurarvi un Buon Natale!*****dalle 11.00 alle 12.00 e dalle 14.00 alle 17.00| Piazza VittoriaCREAZIONI DI NATALE CON MATERIALI DI RICICLOLaboratori a cura dell'associazione Abibò di Mezzolombardo per bambini a partire dai 3 anni*****dalle 17.00 | Piazza San GiovanniINCURSIONI TEATRALIa cura di Terra Di Mezzo. In caso di maltempo lo spettacolo verrà proposto presso la sede di via Roma 15.*****Tutti i laboratori sono gratuiti ma con iscrizione obbligatoria. Iscrizioni presso gli elfi di Babbo Natale.-----GIORNI E ORARI DI APERTURA DEL BORGO8-9-10-16-17-23-24 dicembre | dalle 11 alle 19Piazza VittoriaMezzolombardo-----MERCATINO DI NATALE - OPERE DI HOBBISTI Un piccolo mercatino di oggettistica natalizia fatta a mano animerà il magico borgoMUSICA E SPETTACOLIIn Piazza Vittoria, Piazza Erbe e Piazza San Giovanni si alterneranno momenti musicali e di intrattenimento con artisti di stradaPUNTO RISTOROPer tutto il mese di dicembre funzionerà un Punto Ristoro gestito dall'ass. Forcoloti MSP (9-10-16-17 dicembre) e dall'A.S.D. Atletica Rotaliana (23-24 dicembre) con tè caldo, vin brulè, spuntini dolci e salati.",MAGICO BORGO,,Fasce generali di popolazione,,,,https://www.comune.mezzolombardo.tn.it/content/download/8647/316754/1/MAGICO+BORGO+DEL+NATALE++60x140+STAMPA.pdf,,,,,,,,,"Comune di Mezzolombardo
Scuola Materna di Mezzolombardo",,,,,,,,0
281935bb0b757d11aa3ecd771634dfdf,2023-12-05T11:33:39+01:00,2023-12-05T11:42:58+01:00,Il magico borgo del Natale,,,Evento culturale,"Istruzione, cultura e sport",,2,8-9-10-16-17-23-24 dicembre 2023,"VENERDI' 8 DICEMBRE 2023dalle 16.00 alle 18.00 | Piazza VittoriaCREA IL TUO ADDOBBOa cura delle amiche della Pro Loco*****dalle 16.30 | Piazza Erbe e Piazza VittoriaLUCI E LETTERINE DI NATALEAccensione del grande albero di Natale in Piazza Erbe e consegna delle letterine a Babbo Natale nel borgo con foto, omaggio della Pro Loco, a tutti i bambini*****dalle 17.30 | Piazza ErbeSPETTACOLO BELFAGORa cura dell'ass. Lux Arcana*****Nel pomeriggio l'APS Pro Loco offrirà a tutti i partecipanti castagne, dolci natalizi, bevande e brulèTutti i laboratori sono gratuiti ma con iscrizione obbligatoria. Iscrizioni presso gli elfi di Babbo Natale.-----GIORNI E ORARI DI APERTURA DEL BORGO8-9-10-16-17-23-24 dicembre | dalle 11 alle 19Piazza VittoriaMezzolombardo-----MERCATINO DI NATALE - OPERE DI HOBBISTI Un piccolo mercatino di oggettistica natalizia fatta a mano animerà il magico borgoMUSICA E SPETTACOLIIn Piazza Vittoria, Piazza Erbe e Piazza San Giovanni si alterneranno momenti musicali e di intrattenimento con artisti di stradaPUNTO RISTOROPer tutto il mese di dicembre funzionerà un Punto Ristoro gestito dall'ass. Forcoloti MSP (9-10-16-17 dicembre) e dall'A.S.D. Atletica Rotaliana (23-24 dicembre) con tè caldo, vin brulè, spuntini dolci e salati.",MAGICO BORGO,,Fasce generali di popolazione,,,,https://www.comune.mezzolombardo.tn.it/content/download/8642/316613/1/MAGICO+BORGO+DEL+NATALE++60x140+STAMPA.pdf,,,,,,,,,"Pro Loco Mezzolombardo
Comune di Mezzolombardo",,,,,,,,0
edbc38b919bf342eac452f215ae2f7dd,2023-12-05T11:49:21+01:00,2023-12-05T11:51:36+01:00,Il magico borgo del Natale,,,Evento culturale,"Istruzione, cultura e sport",,2,8-9-10-16-17-23-24 dicembre 2023,"DOMENICA 10 DICEMBRE 2023dalle 11.00 alle 12.00 | Piazza VittoriaPROFUMI DI STELLE NEL GIARDINO D'INVERNOLetture e laboratorio a cura di Maria Gabriella Gretter per bambini dai 5 ai 10 anni*****dalle 14.00 alle 17.00 (tre turni di un'ora ciascuno) | Piazza VittoriaCOSTRUIAMO INSIEME DEGLI ADDOBBI NATALIZILaboratorio a cura delle operatrici di Educare nel bosco per bambini dai 3 ai 6 anni*****dalle 17.00 | Piazza San GiovanniINCURSIONI TEATRALIa cura di Terra Di Mezzo. In caso di maltempo lo spettacolo verrà proposto presso la sede di via Roma 15.*****Tutti i laboratori sono gratuiti ma con iscrizione obbligatoria. Iscrizioni presso gli elfi di Babbo Natale.-----GIORNI E ORARI DI APERTURA DEL BORGO8-9-10-16-17-23-24 dicembre | dalle 11 alle 19Piazza VittoriaMezzolombardo-----MERCATINO DI NATALE - OPERE DI HOBBISTI Un piccolo mercatino di oggettistica natalizia fatta a mano animerà il magico borgoMUSICA E SPETTACOLIIn Piazza Vittoria, Piazza Erbe e Piazza San Giovanni si alterneranno momenti musicali e di intrattenimento con artisti di stradaPUNTO RISTOROPer tutto il mese di dicembre funzionerà un Punto Ristoro gestito dall'ass. Forcoloti MSP (9-10-16-17 dicembre) e dall'A.S.D. Atletica Rotaliana (23-24 dicembre) con tè caldo, vin brulè, spuntini dolci e salati.",MAGICO BORGO,,Fasce generali di popolazione,,,,https://www.comune.mezzolombardo.tn.it/content/download/8645/316688/1/MAGICO+BORGO+DEL+NATALE++60x140+STAMPA.pdf,,,,,,,,,Comune di Mezzolombardo,,,,,,,,0
12127e2007108191050a55c45113e39c,2023-12-05T12:20:11+01:00,2023-12-05T12:21:24+01:00,Il magico borgo del Natale,,,Evento culturale,"Istruzione, cultura e sport",,2,8-9-10-16-17-23-24 dicembre 2023,"DOMENICA 24 DICEMBRE 2023GIORNI E ORARI DI APERTURA DEL BORGO8-9-10-16-17-23-24 dicembre | dalle 11 alle 19Piazza VittoriaMezzolombardo-----MERCATINO DI NATALE - OPERE DI HOBBISTI Un piccolo mercatino di oggettistica natalizia fatta a mano animerà il magico borgoMUSICA E SPETTACOLIIn Piazza Vittoria, Piazza Erbe e Piazza San Giovanni si alterneranno momenti musicali e di intrattenimento con artisti di stradaPUNTO RISTOROPer tutto il mese di dicembre funzionerà un Punto Ristoro gestito dall'ass. Forcoloti MSP (9-10-16-17 dicembre) e dall'A.S.D. Atletica Rotaliana (23-24 dicembre) con tè caldo, vin brulè, spuntini dolci e salati.",MAGICO BORGO,,Fasce generali di popolazione,,,,https://www.comune.mezzolombardo.tn.it/content/download/8649/316820/1/MAGICO+BORGO+DEL+NATALE++60x140+STAMPA.pdf,,,,,,,,,Comune di Mezzolombardo,,,,,,,,0
cb6078fae2da5b817c38540331b6d474,2023-12-05T11:33:29+01:00,2023-12-05T11:33:29+01:00,San Nicolò ,,,Evento culturale,"Istruzione, cultura e sport",,2,a cura di Pro Loco Mezzolombardo APS,"SAN NICOLO'5 dicembre 2023STROZEGA DEI BANDONI | ore 16.30 Via Trento (capitello di San Nicolò)PREMIAZIONE DELLA STROZEGA più grande, più lunga, con più partecipanti | ore 17.30 Piazza Cassa di Risparmioe inoltre... merenda con dolci natalizi, castagne, tè e vin brulè",Screenshot 2023-12-05 113224,,Fasce generali di popolazione,,,,https://www.comune.mezzolombardo.tn.it/content/download/8640/316571/1/406506149_652786717047919_3959339717206312467_n.jpg,,,,,,,,,Pro Loco Mezzolombardo,,,,,,,,0
aa83edf44f23e0ff7973d773c1fbc8b2,2023-03-01T17:48:01+01:00,2023-12-18T16:39:43+01:00,Auguri al Pont,,,Evento culturale,"Istruzione, cultura e sport",,2,SAT Sez. Mezzolombardo,"SAT MEZZOLOMBARDO E SAT MEZZOCORONAorganizzano il tradizionale appuntamento &quot,Auguri al Pont dele Fosine&quot,venerdì 22 dicembre 2023 Programma:ritrovo presso la sede SAT in Via Trento, 1 alle ore 19.45 per raggiungere tutti assieme il ponteDal ponte ci trasferiamo nella vicina area del nuovo parcheggio (ex area orti comunali) dove troviamo vin brulè, tè, panettone, fuochi e musica natalizia.Tutti sono invitati",SAT nuovo,,Fasce generali di popolazione,,,,https://www.comune.mezzolombardo.tn.it/content/download/6973/253443/2/locandina+auguri+al+pont.jpg,,,,,,,,,SAT Sezione di Mezzolombardo,,,,,,,,0
73977b1f7ec556d779f96425fba23fbf,2023-12-19T18:46:04+01:00,2023-12-19T18:50:53+01:00,Prendi il volo - Migration | Natale al Cinema,,,Evento culturale,"Istruzione, cultura e sport",,2,Cinema dicembre-gennaio 2023-24,"PRENDI IL VOLO - MIGRATIONMartedì 26 dicembre 2023 | ore 17.00Venerdì 29 dicembre 2023 | ore 17.00Regia di Benjamin Renner, Guylo HomsyAnimazione, avventura, family | USA, 2023 | durata 92'-----
I Mallard sono una famiglia di anatre che segue ogni giorno la stessa routine, che consiste nel navigare nello stagno del New England.
Al papà iperprotettivo Mack le cose vanno bene così, perché in questo modo può mantenere la sua famiglia al sicuro, mentre la mamma, Pam, vuole smuovere un po’ la vita familiare e mostrare ai loro due figli, Dax e Gwen, che là fuori c’è un mondo intero da scoprire.
Quando una famiglia di anatre migratorie giunge nel loro stagno, descrivendo luoghi lontani e strabilianti, Pam riesce a convincere Mack a fare un viaggio di famiglia, che li porti sui cielo di New York City fino alla Jamaica tropicale. Mentre viaggiano in direzione sud, i Mallard si rendono conto che non possono rispettare fedelmente il loro itinerario ben organizzato.Quest’esperienza, però, li porterà più lontano di quanto avessero immaginato e permetterà loro non solo di conoscersi meglio l’un l’altro, ma anche di più se stessi.-----INGRESSO: intero 7 Euro | ridotto 5 Euro (over 65, minori di 14 anni, studenti fino al 25 anni)Apertura biglietteria 30 minuti prima della proiezione",prendiilvolo,,Fasce generali di popolazione,,,,https://www.comune.mezzolombardo.tn.it/content/download/8731/320250/1/CTT_MEZZOLOMBARDO_CINEMAnatale23_loc31x64cm_alta.pdf,,,,,,,,,Comune di Mezzolombardo,,,,,,,,0
b6377d47bfaeef507b35df82dfd28ba0,2023-12-19T18:51:02+01:00,2023-12-19T18:51:29+01:00,Prendi il volo - Migration | Natale al Cinema,,,Evento culturale,"Istruzione, cultura e sport",,2,Cinema dicembre-gennaio 2023-24,"PRENDI IL VOLO - MIGRATIONMartedì 26 dicembre 2023 | ore 17.00Venerdì 29 dicembre 2023 | ore 17.00Regia di Benjamin Renner, Guylo HomsyAnimazione, avventura, family | USA, 2023 | durata 92'-----
I Mallard sono una famiglia di anatre che segue ogni giorno la stessa routine, che consiste nel navigare nello stagno del New England.
Al papà iperprotettivo Mack le cose vanno bene così, perché in questo modo può mantenere la sua famiglia al sicuro, mentre la mamma, Pam, vuole smuovere un po’ la vita familiare e mostrare ai loro due figli, Dax e Gwen, che là fuori c’è un mondo intero da scoprire.
Quando una famiglia di anatre migratorie giunge nel loro stagno, descrivendo luoghi lontani e strabilianti, Pam riesce a convincere Mack a fare un viaggio di famiglia, che li porti sui cielo di New York City fino alla Jamaica tropicale. Mentre viaggiano in direzione sud, i Mallard si rendono conto che non possono rispettare fedelmente il loro itinerario ben organizzato.Quest’esperienza, però, li porterà più lontano di quanto avessero immaginato e permetterà loro non solo di conoscersi meglio l’un l’altro, ma anche di più se stessi.-----INGRESSO: intero 7 Euro | ridotto 5 Euro (over 65, minori di 14 anni, studenti fino al 25 anni)Apertura biglietteria 30 minuti prima della proiezione",prendiilvolo,,Fasce generali di popolazione,,,,https://www.comune.mezzolombardo.tn.it/content/download/8733/320292/1/CTT_MEZZOLOMBARDO_CINEMAnatale23_loc31x64cm_alta.pdf,,,,,,,,,Comune di Mezzolombardo,,,,,,,,0
